text,popularity,risk,meaning1,meaning2,meaning3,meaning4,meaning5,pinyin,readings
慌て,168,,,
ミリアム,168,,,
至る所,168,,,
オースティン,168,,,
絞り,168,,,
築い,168,,,
マザー,168,,,
ガードナー,168,,,
ゴルフ,168,,,
菜々果,168,,,
もめ,168,,,
下がる,168,,,
手動,168,,,
ジャスティン,167,,,
エルサ,167,,,
無敵,167,,,
発進,167,,,
がんばれ,167,,,
蹴り,167,,,
撮ら,167,,,
リセット,167,,,
密告,167,,,
せいぜい,167,,,
ナナ,167,,,
サラダ,167,,,
群,167,,flock,,gun/mu-reru/mu-re
猶予,167,,,
騒ぐ,167,,,
試練,167,,,
ニッキー,167,,,
務め,167,,,
ガラクタ,167,,,
拉致,167,,,
マンハッタン,167,,,
局長,167,,,
鞄,167,,,
冬眠,167,,,
ヴィッキー,167,,,
些細,167,,,
合成,167,,,
メニュー,167,,,
タナー,167,,,
厳密,167,,,
血清,167,,,
消えろ,167,,,
よこし,167,,,
証券,166,,,
着ける,166,,,
植え,166,,,
透明,166,,,
拒絶,166,,,
座席,166,,,
驚異,166,,,
キューバ,166,,,
お宅,166,,,
慣れる,166,,,
主に,166,,,
ふむ,166,,,
絶え,166,,,
並べ,166,,,
帰し,166,,,
ヒロ,166,,,
不良,166,,,
ポテト,166,,,
警護,166,,,
闘っ,166,,,
コーン,166,,,
コロンビア,166,,,
レッスン,166,,,
高貴,166,,,
強大,166,,,
アライグマ,166,,,
センス,166,,,
シャドウ,166,,,
デカイ,166,,,
レイン,166,,,
ビクトリア,166,,,
聞かさ,166,,,
拳,166,,fist,,ken/kobushi
聖堂,166,,,
終える,166,,,
つれ,166,,,
苦しめ,166,,,
苦情,166,,,
リッチ,166,,,
澪,165,,,
満たさ,165,,,
強姦,165,,,
あえて,165,,,
ファッション,165,,,
救おう,165,,,
大砲,165,,,
鍛え,165,,,
輪,165,,wheel,,rin/wa
渋滞,165,,,
牙,165,,tusk,,ga/kiba
走ら,165,,,
ソーダ,165,,,
君等,165,,,
歌手,165,,,
入学,165,,,
傍受,165,,,
順番,165,,,
会場,165,,,
宝物,165,,,
ジェニファー,165,,,
たれ,165,,,
肝心,165,,,
身代,165,,,
っぱなし,165,,,
孤立,165,,,
ジェイデン,165,,,
裏口,164,,,
デバイス,164,,,
提示,164,,,
寄り,164,,,
ロボ,164,,,
民族,164,,,
ごちそう,164,,,
マウンテン,164,,,
こもっ,164,,,
箇所,164,,,
バレる,164,,,
口径,164,,,
下す,164,,,
支度,164,,,
階級,164,,,
濡れ,164,,,
北朝鮮,164,,,
捉え,164,,,
ため息,164,,,
探検,164,,,
通用,164,,,
祭り,164,,,
演説,164,,,
ハーバード,164,,,
云っ,164,,,
ドリル,164,,,
血圧,164,,,
遠隔,163,,,
クールソン,163,,,
喜ば,163,,,
射殺,163,,,
マルコ,163,,,
歌い,163,,,
公共,163,,,
含む,163,,,
棟,163,,ridgepole,,tou/mune
野心,163,,,
レオン,163,,,
サイコー,163,,,
オーバー,163,,,
免疫,163,,,
説,163,,theory,,setsu/to-ku
構成,163,,,
ル,163,,,
彼方,163,,,
アップロード,163,,,
がり,163,,,
鼓動,163,,,
飯,163,,meal,,han/meshi
価格,163,,,
サクラメント,163,,,
子守,163,,,
宣誓,163,,,
バルカン,163,,,
パック,163,,,
ハドソン,163,,,
プラスチック,163,,,
センチ,162,,,
カウント,162,,,
持てる,162,,,
総統,162,,,
たいてい,162,,,
中隊,162,,,
伝染,162,,,
こめ,162,,,
街中,162,,,
訪れる,162,,,
ラテン,162,,,
疑わしい,162,,,
究極,162,,,
廃棄,162,,,
水道,162,,,
ジル,162,,,
腐敗,162,,,
服装,162,,,
ポーカー,162,,,
ウォー,162,,,
滴,162,,drip,,teki/shizuku/shitata-ru
埋める,162,,,
ホモ,162,,,
でろ,162,,,
ラスト,162,,,
スタンバイ,162,,,
塗っ,162,,,
翌日,162,,,
チョット,162,,,
集まる,162,,,
抑制,162,,,
捧げる,162,,,
ダンサー,161,,,
シナリオ,161,,,
制度,161,,,
圏,161,,sphere,,ken
井戸,161,,,
いわ,161,,,
塊,161,,clod,,kai/katamari
身内,161,,,
フレイ,161,,,
経過,161,,,
哲学,161,,,
内臓,161,,,
嫌う,161,,,
蜂,161,,bee,,hou/hachi
スチュアート,161,,,
ワイヤー,161,,,
ブチ,161,,,
救済,161,,,
明朝,161,,,
ロフト,161,,,
鋼,161,,steel,,kou/hagane
口論,161,,,
オペラ,161,,,
狂,161,,lunatic,,kyou/kuru-u/kuru-oshii
おもしろい,161,,,
要点,161,,,
識別,161,,,
カンパニー,161,,,
追求,161,,,
アンテナ,160,,,
道のり,160,,,
マーシー,160,,,
肝臓,160,,,
Ｔ,160,,,
天井,160,,,
微妙,160,,,
ミルズ,160,,,
ジャーナリスト,160,,,
うるせえ,160,,,
偽名,160,,,
当,160,,hit,,tou/a-taru/a-teru
幹部,160,,,
楽しもう,160,,,
アーヤ,160,,,
シンプル,160,,,
キック,160,,,
すげぇ,160,,,
あたっ,160,,,
オモチャ,160,,,
傷跡,160,,,
吸収,160,,,
便利,160,,,
通訳,160,,,
ポートランド,160,,,
ダイヤモンド,160,,,
摂取,160,,,
じっくり,159,,,
スキー,159,,,
手伝わ,159,,,
レシピ,159,,,
今さら,159,,,
過,159,,"""go",,"beyond"" ka/su-giru/su-gosu/ayama-tsu/ayama-chi"
すっごく,159,,,
ボード,159,,,
ロボナイト,159,,,
交信,159,,,
理性,159,,,
見張り,159,,,
ヴィンセント,159,,,
鳴る,159,,,
堂々,159,,,
ウンザリ,159,,,
老,159,,"""old",,"man"" rou/o-iru/fu-keru"
特権,159,,,
浪費,159,,,
放す,159,,,
放題,159,,,
笑える,159,,,
伯父,159,,,
寄せる,159,,,
もた,159,,,
ヘイリー,159,,,
教訓,159,,,
商人,158,,,
ウェイ,158,,,
細かい,158,,,
振動,158,,,
カム,158,,,
可哀想,158,,,
要素,158,,,
空想,158,,,
洗脳,158,,,
手伝おう,158,,,
押せ,158,,,
東田,158,,,
諸島,158,,,
無くし,158,,,
モアナ,158,,,
サーカス,158,,,
メタトロン,158,,,
寮,158,,dormitory,,ryou
帰国,158,,,
荷造り,158,,,
分ける,158,,,
未亡人,158,,,
照合,158,,,
伺い,158,,,
通,158,,"""pass",,"through"" tsuu/too-ru/too-su/kayo-u"
親指,158,,,
猿橋,157,,,
忙しかっ,157,,,
入国,157,,,
景色,157,,,
貿易,157,,,
痩せ,157,,,
レジェンド,157,,,
ハロウィン,157,,,
見通し,157,,,
脅かす,157,,,
フリー,157,,,
良,157,,good,,ryou/yo-i
旧友,157,,,
柱,157,,pillar,,chuu/hashira
謝ら,157,,,
キツネ,157,,,
迎える,157,,,
宣告,157,,,
乗員,157,,,
嗅ぎ,157,,,
返る,156,,,
聖職,156,,,
デービッド,156,,,
恵み,156,,,
再度,156,,,
一撃,156,,,
格納,156,,,
麗子,156,,,
国連,156,,,
つかめ,156,,,
煙草,156,,,
描く,156,,,
新入り,156,,,
感知,156,,,
ファイン,156,,,
きょう,156,,,
変えよう,156,,,
友子,156,,,
デザート,156,,,
治す,156,,,
曹操,156,,,
上級,156,,,
同胞,156,,,
偽り,156,,,
健太郎,156,,,
美,156,,beauty,,bi/utsuku-shii
金髪,156,,,
つた,156,,,
サンドラ,156,,,
来年,156,,,
舞踏,155,,,
超能力,155,,,
傲慢,155,,,
つながる,155,,,
止まり,155,,,
分子,155,,,
敵対,155,,,
軽蔑,155,,,
超える,155,,,
隷,155,,slave,,rei
被っ,155,,,
売れる,155,,,
駆除,155,,,
外傷,155,,,
裁き,155,,,
光景,155,,,
自爆,155,,,
ダ,155,,,
立証,155,,,
教えよう,155,,,
予期,155,,,
補助,155,,,
上空,155,,,
電,155,,electricity,,den
ヘラクレス,155,,,
スタンド,155,,,
出演,155,,,
枝,155,,branch,,shi/eda
役員,155,,,
ロー,155,,,
フォート,154,,,
任命,154,,,
公衆,154,,,
資源,154,,,
におい,154,,,
一旦,154,,,
ナイツ,154,,,
信者,154,,,
エリー,154,,,
バスルーム,154,,,
始動,154,,,
結ん,154,,,
コレクション,154,,,
フォスター,154,,,
ウェブ,154,,,
解析,154,,,
ゴー,154,,,
耐える,154,,,
襲い,154,,,
シンボル,154,,,
罪人,154,,,
よさ,154,,,
採取,154,,,
残忍,154,,,
ウイスラー,154,,,
パール,154,,,
雇い主,154,,,
輝き,154,,,
辛抱,154,,,
アスガルド,154,,,
水曜,154,,,
マンス,154,,,
共謀,153,,,
ツイ,153,,,
きい,153,,,
弾い,153,,,
スタジオ,153,,,
屈辱,153,,,
ケージ,153,,,
平穏,153,,,
キャッチ,153,,,
操る,153,,,
押収,153,,,
アリシア,153,,,
モリス,153,,,
黒幕,153,,,
大門,153,,,
電磁,153,,,
幕,153,,curtain,,maku/baku
解釈,153,,,
変装,153,,,
解剖,153,,,
オーダー,153,,,
後継,153,,,
まじ,152,,,
ヒューズ,152,,,
カワイイ,152,,,
重ね,152,,,
推定,152,,,
好む,152,,,
隠せ,152,,,
体内,152,,,
控え,152,,,
憧れ,152,,,
引き出し,152,,,
掘っ,152,,,
占領,152,,,
クラウリー,152,,,
你,152,,,
絵画,152,,,
運べ,152,,,
予防,152,,,
構う,152,,,
ラッセル,152,,,
季節,152,,,
恐い,152,,,
ブランド,152,,,
償い,152,,,
オン,152,,,
バーグ,152,,,
ソー,152,,,
ワクワク,152,,,
過ごせ,152,,,
マッサージ,152,,,
トラ,151,,,
所在,151,,,
ボランティア,151,,,
上官,151,,,
絶好,151,,,
行けよ,151,,,
断片,151,,,
寒く,151,,,
ブラシ,151,,,
上陸,151,,,
出力,151,,,
視界,151,,,
フットボール,151,,,
ギャラクティカ,151,,,
結合,151,,,
遠,151,,far,,en/too-i
名案,151,,,
肋骨,151,,,
相互,151,,,
マディ,151,,,
設立,151,,,
ループ,151,,,
絞め,151,,,
クロウ,151,,,
勝ち目,150,,,
ヨット,150,,,
適任,150,,,
及ば,150,,,
外見,150,,,
戦える,150,,,
酷く,150,,,
意義,150,,,
印刷,150,,,
藻,150,,seaweed,,sou/mo
オズ,150,,,
ギャンブル,150,,,
降ろす,150,,,
まじめ,150,,,
モーゼ,150,,,
カン,150,,,
片付ける,150,,,
ウイスキー,150,,,
機体,150,,,
反し,150,,,
シ,150,,,
発展,150,,,
呼ぼう,150,,,
サーシャ,150,,,
エコー,150,,,
圧倒,150,,,
ラジュー,150,,,
メンタ,150,,,
測定,150,,,
ガム,150,,,
勢い,150,,,
過程,150,,,
根性,149,,,
気配,149,,,
何十,149,,,
降ろせ,149,,,
乾い,149,,,
ロラス,149,,,
亡くなり,149,,,
ネ,149,,,
彩,149,,coloring,,sai/irodo-ru
概念,149,,,
送金,149,,,
ダチ,149,,,
紛れ,149,,,
前向き,149,,,
十字,149,,,
青年,149,,,
まさしく,149,,,
優し,149,,,
流,149,,stream,,ryuu/naga-reru/naga-su
隠蔽,149,,,
窮地,149,,,
活躍,149,,,
クローゼット,149,,,
意地悪,149,,,
読書,149,,,
深夜,149,,,
覚ます,149,,,
リハーサル,148,,,
方針,148,,,
シオン,148,,,
土産,148,,,
足ら,148,,,
がな,148,,,
稲妻,148,,,
診察,148,,,
移植,148,,,
ジュディス,148,,,
終われ,148,,,
仲直り,148,,,
稼げる,148,,,
家内,148,,,
傑作,148,,,
オーストラリア,148,,,
アンバー,148,,,
食欲,148,,,
調理,148,,,
落下,148,,,
裂い,148,,,
トラウマ,148,,,
スコッティ,147,,,
アップル,147,,,
共産,147,,,
エイプリル,147,,,
たか,147,,,
屋根裏,147,,,
ボケ,147,,,
居所,147,,,
おなか,147,,,
ダール,147,,,
マイ,147,,,
王座,147,,,
加わっ,147,,,
およそ,147,,,
ナシ,147,,,
ニール,147,,,
赤毛,147,,,
だいじょうぶ,147,,,
ホッパー,147,,,
王家,147,,,
大和田,147,,,
ベガ,147,,,
除去,147,,,
惹か,147,,,
つっ,147,,,
大抵,147,,,
分解,147,,,
浄化,147,,,
カー,147,,,
令,147,,orders,,rei
起こせ,147,,,
モル,147,,,
沿岸,147,,,
浮かぶ,147,,,
也,147,,,
毎,147,,every,,mai
考えれ,147,,,
キース,147,,,
細工,147,,,
去,147,,leave,,kyo/ko/sa-ru
鳴らし,147,,,
分類,146,,,
失業,146,,,
レ,146,,,
加わる,146,,,
脅さ,146,,,
過激,146,,,
短,146,,short,,tan/mijika-i
壺,146,,,
アッ,146,,,
ウォッカ,146,,,
志穂,146,,,
ボンド,146,,,
意,146,,idea,,i
大いに,146,,,
心得,146,,,
護る,146,,,
楽器,146,,,
業界,146,,,
掴め,146,,,
儲け,146,,,
生え,146,,,
アンジー,146,,,
突撃,146,,,
移民,146,,,
オランダ,146,,,
ほんとう,146,,,
ナチス,146,,,
点検,146,,,
無傷,146,,,
デイジー,146,,,
クルーズ,146,,,
決まる,146,,,
ポンプ,146,,,
新品,146,,,
使者,146,,,
仕切っ,145,,,
ローリ,145,,,
ちょい,145,,,
フレディー,145,,,
破産,145,,,
ローレライ,145,,,
手柄,145,,,
デスク,145,,,
一流,145,,,
欠点,145,,,
助かり,145,,,
跳ね,145,,,
到,145,,arrival,,tou
デモ,145,,,
おまけ,145,,,
診療,145,,,
率い,145,,,
ソーン,145,,,
放火,145,,,
迷路,145,,,
ウーン,145,,,
パブ,145,,,
弾頭,145,,,
軒,145,,flats,,ken/noki
出現,145,,,
近道,145,,,
学習,145,,,
へぇ,145,,,
ソロモン,145,,,
飲酒,145,,,
実力,145,,,
妥協,145,,,
働け,145,,,
秋,145,,autumn,,shuu/aki
縛り,144,,,
聴く,144,,,
救援,144,,,
空中,144,,,
余り,144,,,
枕,144,,pillow,,makura
組み合わせ,144,,,
自覚,144,,,
ホームレス,144,,,
バーン,144,,,
酸,144,,acid,,san/su-i
アンダーソン,144,,,
フッ,144,,,
逆らう,144,,,
名付け,144,,,
ヘマ,144,,,
単語,144,,,
血まみれ,144,,,
持ち物,144,,,
牛乳,144,,,
がん,144,,,
処女,144,,,
継承,144,,,
物体,144,,,
チャウ,144,,,
キティ,144,,,
マトボ,144,,,
クライアント,144,,,
ジャマ,144,,,
ラム,144,,,
飛べる,144,,,
詰める,144,,,
おっぱい,144,,,
パネル,143,,,
スパイダーマン,143,,,
かー,143,,,
機長,143,,,
ブラジル,143,,,
謹,143,,discreet,,kin/tsutsushi-mu
憎む,143,,,
側面,143,,,
込もう,143,,,
バンク,143,,,
進入,143,,,
ホーク,143,,,
手榴,143,,,
つけよう,143,,,
老師,143,,,
モイラ,143,,,
ターク,143,,,
あきらめる,143,,,
喋ら,143,,,
楽勝,143,,,
ドロシー,143,,,
居住,143,,,
行儀,143,,,
勇士,143,,,
支局,143,,,
アシスタント,143,,,
解毒,143,,,
人材,143,,,
衛生,143,,,
黙り,143,,,
探索,143,,,
温かい,143,,,
サンド,143,,,
就職,143,,,
ぜんぜん,142,,,
出世,142,,,
さー,142,,,
職人,142,,,
ライフ,142,,,
残骸,142,,,
破棄,142,,,
モール,142,,,
真下,142,,,
一矢,142,,,
倒れる,142,,,
したがっ,142,,,
対戦,142,,,
くださる,142,,,
装填,142,,,
店員,142,,,
傾向,142,,,
亡霊,142,,,
スーパーメガ,142,,,
不倫,142,,,
直,142,,straight,,choku/jiki/tada-chini/nao-su/nao-ru
支払わ,142,,,
イェーガー,142,,,
スコッチ,142,,,
竜巻,142,,,
ローブ,142,,,
指摘,142,,,
吸わ,142,,,
アデリン,142,,,
古く,141,,,
コワルスキー,141,,,
タップ,141,,,
燃やす,141,,,
だまし,141,,,
収入,141,,,
つて,141,,,
づけ,141,,,
ニコール,141,,,
発動,141,,,
トビー,141,,,
感想,141,,,
豊富,141,,,
オーストリア,141,,,
投獄,141,,,
防備,141,,,
生体,141,,,
カラ,141,,,
くらえ,141,,,
豪華,141,,,
要望,141,,,
ラップトップ,141,,,
区別,141,,,
遭っ,141,,,
おびき,141,,,
聴き,141,,,
心拍,141,,,
封じ,141,,,
バケツ,141,,,
十字架,141,,,
断言,141,,,
つぶし,141,,,
ワーム,141,,,
要塞,141,,,
肉食,141,,,
服役,141,,,
霧,141,,fog,,mu/kiri
ジョシュア,141,,,
面白かっ,141,,,
ハッ,141,,,
対決,141,,,
鑑定,141,,,
カーテン,141,,,
閉店,141,,,
ジョセフ,141,,,
和人,140,,,
幻想,140,,,
名声,140,,,
休息,140,,,
嫌がらせ,140,,,
出頭,140,,,
伴う,140,,,
酒場,140,,,
目当て,140,,,
徹夜,140,,,
頑張り,140,,,
栄誉,140,,,
シフト,140,,,
アームストロング,140,,,
解体,140,,,
バッチリ,140,,,
コネ,140,,,
そら,140,,,
封筒,140,,,
ベイマックス,140,,,
ちっとも,140,,,
国外,140,,,
城壁,140,,,
独占,140,,,
ホラ,140,,,
祐司,140,,,
ロキ,140,,,
隊員,140,,,
夕飯,140,,,
欲,140,,longing,,yoku/ho'-suru/ho-shii
粉々,140,,,
すごかっ,139,,,
アンソニー,139,,,
タッカー,139,,,
効率,139,,,
対面,139,,,
塗り,139,,,
繊維,139,,,
結ば,139,,,
王位,139,,,
ユーモア,139,,,
食物,139,,,
滅ぼす,139,,,
ライバル,139,,,
いまいましい,139,,,
却下,139,,,
グリフィン,139,,,
長者,139,,,
格闘,139,,,
カスパー,139,,,
隠れろ,139,,,
地雷,139,,,
シークレット,139,,,
反省,139,,,
やおや,139,,,
エイドリアン,139,,,
やすく,139,,,
ロサンゼルス,139,,,
看板,139,,,
確証,139,,,
逃れる,139,,,
農家,139,,,
サイラス,139,,,
ゲラー,139,,,
アポロ,139,,,
仕打ち,138,,,
クルーガー,138,,,
重罪,138,,,
其処,138,,,
親密,138,,,
だまれ,138,,,
眠れる,138,,,
覚ませ,138,,,
服従,138,,,
食品,138,,,
企み,138,,,
コリン,138,,,
頼め,138,,,
投稿,138,,,
わぁ,138,,,
巧,138,,adroit,,kou/taku-mi
グリッド,138,,,
流れる,138,,,
ソル,138,,,
ヒマ,138,,,
手品,138,,,
魔物,138,,,
サマリタン,138,,,
アンドリア,138,,,
災害,138,,,
あふれ,138,,,
プレッシャー,138,,,
同期,138,,,
容器,138,,,
カレブ,138,,,
訴える,138,,,
カプセル,138,,,
マニー,138,,,
プロトコル,138,,,
ギブス,138,,,
募集,138,,,
使おう,137,,,
っきり,137,,,
収監,137,,,
余,137,,"""leave",,"over"" yo/ama-ru/ama-su"
屁,137,,,
陰,137,,shade,,in/kage/kage-ru
間に合っ,137,,,
無能,137,,,
定義,137,,,
顔色,137,,,
ずっ,137,,,
吐き気,137,,,
グレー,137,,,
見せよう,137,,,
体調,137,,,
カトリック,137,,,
仇,137,,,
若かっ,137,,,
教官,137,,,
マーテル,137,,,
仮面,137,,,
継が,137,,,
ジュリー,137,,,
ウォーキング,137,,,
パトカー,137,,,
メーカー,137,,,
リーチャー,137,,,
着せ,137,,,
マティソン,137,,,
だって,137,,,
ったく,137,,,
バンクス,136,,,
サヨナラ,136,,,
途絶え,136,,,
法則,136,,,
牧場,136,,,
平均,136,,,
改良,136,,,
安置,136,,,
ビビっ,136,,,
ニンジン,136,,,
調べよう,136,,,
ホッジンズ,136,,,
フロイド,136,,,
合える,136,,,
マント,136,,,
ソーニャ,136,,,
縛っ,136,,,
メイスター,136,,,
ジュマ,136,,,
冒し,136,,,
長生き,136,,,
冷たく,136,,,
漫画,136,,,
モリアティー,136,,,
夕方,136,,,
措置,136,,,
続行,136,,,
後部,136,,,
思想,136,,,
復元,136,,,
独特,136,,,
回せ,136,,,
勲章,136,,,
ユージーン,136,,,
ＩＤ,136,,,
近づき,136,,,
おごり,135,,,
湯,135,,"""hot",,"water"" tou/yu"
向かわ,135,,,
マージェリー,135,,,
教団,135,,,
ステファン,135,,,
会長,135,,,
演じる,135,,,
大陸,135,,,
フロント,135,,,
プリンス,135,,,
グレアム,135,,,
基礎,135,,,
閉じる,135,,,
元帥,135,,,
方角,135,,,
平凡,135,,,
名乗り,135,,,
リハビリ,135,,,
トマト,135,,,
エイブ,135,,,
講義,135,,,
組め,135,,,
目立つ,135,,,
監獄,135,,,
覚える,135,,,
ＣＩＡ,135,,,
招き,135,,,
遺言,135,,,
船員,135,,,
人民,135,,,
めまい,135,,,
重さ,135,,,
エラ,135,,,
祖先,135,,,
アロン,135,,,
ヴァルカン,135,,,
のど,135,,,
エナジェム,135,,,
仕事場,135,,,
悲しん,134,,,
象,134,,elephant,,shou/zou
栄養,134,,,
だまさ,134,,,
Ｆ,134,,,
揺れ,134,,,
発つ,134,,,
負担,134,,,
夕,134,,evening,,seki/yuu
勘,134,,intuition,,kan
フフッ,134,,,
味わっ,134,,,
スケジュール,134,,,
幻,134,,phantasm,,gen/maboroshi
プライス,134,,,
トラベル,134,,,
退,134,,retreat,,tai/shirizo-ku/shirizo-keru
テス,134,,,
てっきり,134,,,
星系,134,,,
囚われ,134,,,
ベッカ,134,,,
まわり,134,,,
テクノロジー,134,,,
財務,134,,,
小鳥,134,,,
ストーリー,134,,,
放出,134,,,
ターガリアン,134,,,
長期,134,,,
もともと,134,,,
毛皮,134,,,
晒さ,134,,,
着用,134,,,
団長,134,,,
マイナス,134,,,
もつ,134,,,
ルーサー,134,,,
急ごう,134,,,
子息,134,,,
真っ直ぐ,133,,,
縄,133,,"""straw",,"rope"" jou/nawa"
とうとう,133,,,
マ,133,,,
エレナ,133,,,
眼鏡,133,,,
破損,133,,,
倒さ,133,,,
延びる,133,,,
イケメン,133,,,
池,133,,pond,,chi/ike
バナナ,133,,,
シャープ,133,,,
ワル,133,,,
倒せる,133,,,
分かち,133,,,
ケノービ,133,,,
ニモ,133,,,
シェルター,133,,,
倫理,133,,,
撤回,133,,,
泳ぎ,133,,,
視聴,133,,,
うる,133,,,
臨時,133,,,
ポニー,133,,,
カーリー,133,,,
足止め,133,,,
スイート,133,,,
直さ,133,,,
写っ,133,,,
隅,133,,corner,,guu/sumi
不死身,133,,,
勝,133,,win,,shou/ka-tsu/masa-ru
サミー,133,,,
古典,133,,,
啊,133,,,
はーい,133,,,
重荷,133,,,
子孫,133,,,
偉い,132,,,
持ち場,132,,,
バット,132,,,
本音,132,,,
マリ,132,,,
とんだ,132,,,
策略,132,,,
ロビンソン,132,,,
ユーロ,132,,,
ファラ,132,,,
エンジェル,132,,,
泳ぐ,132,,,
さぞ,132,,,
定期,132,,,
一連,132,,,
超人,132,,,
フロア,132,,,
暑,132,,hot,,sho/atsu-i
探査,132,,,
ブレナー,132,,,
冷え,132,,,
方々,132,,,
レモン,132,,,
クスリ,132,,,
悪意,132,,,
フォーエバー,132,,,
褒美,132,,,
チャド,132,,,
液,132,,fluid,,eki
ドーナツ,132,,,
ゴンドール,132,,,
閉じろ,132,,,
買い手,132,,,
照らし,132,,,
ペニス,132,,,
棺,132,,coffin,,kan
エリート,132,,,
薄い,132,,,
沈む,132,,,
ジェス,132,,,
うわぁ,132,,,
整備,132,,,
ランプ,132,,,
リディア,132,,,
くださっ,132,,,
スーキー,132,,,
上海,132,,,
詮索,132,,,
モルヒネ,131,,,
模倣,131,,,
モス,131,,,
社交,131,,,
ゴム,131,,,
捜せ,131,,,
指図,131,,,
財宝,131,,,
命中,131,,,
捕まら,131,,,
コーラ,131,,,
ジェン,131,,,
通れ,131,,,
Ｑ,131,,,
視,131,,"""look",,"at"" shi"
血管,131,,,
メルリン,131,,,
ク,131,,,
ドック,131,,,
決勝,131,,,
争う,131,,,
コツ,131,,,
向く,131,,,
ダンカン,131,,,
アート,131,,,
疫病,131,,,
薬品,131,,,
対立,131,,,
オブ,131,,,
売却,131,,,
天皇,131,,,
学者,131,,,
フロビシャー,131,,,
藝,131,,,
手入れ,131,,,
独自,131,,,
手当,130,,,
ハット,130,,,
ビルボ,130,,,
まー,130,,,
工事,130,,,
至る,130,,,
偉,130,,admirable,,i/era-i
目立た,130,,,
お巡り,130,,,
名刺,130,,,
聞ける,130,,,
壮大,130,,,
デヴィッド,130,,,
脅す,130,,,
株式,130,,,
シス,130,,,
次々,130,,,
聖杯,130,,,
リコ,130,,,
パリッシュ,130,,,
田鶴,130,,,
ひょっと,130,,,
スワン,130,,,
ピアス,130,,,
セキュリティー,130,,,
かた,130,,,
靴下,130,,,
寺院,130,,,
ステファニー,130,,,
ペース,130,,,
ソーセージ,130,,,
下ろす,130,,,
手当て,130,,,
ソード,130,,,
丈,130,,length,,jou/take
抑える,130,,,
決闘,130,,,
帯,130,,sash,,tai/o-biru/obi
新婚,130,,,
マーヴィン,130,,,
撮り,130,,,
からー,129,,,
虎,129,,tiger,,ko/tora
全面,129,,,
寄生,129,,,
さらし,129,,,
及ぶ,129,,,
行進,129,,,
レスリー,129,,,
セラピスト,129,,,
早速,129,,,
デボ,129,,,
れよう,129,,,
兵団,129,,,
ウィンチェスター,129,,,
専攻,129,,,
デイリー,129,,,
理,129,,reason,,ri
爆薬,129,,,
本題,129,,,
マチェーテ,129,,,
始めろ,129,,,
先輩,129,,,
ダンバース,129,,,
ウソつき,129,,,
ＮＹ,129,,,
セス,129,,,
アーリーズウェル,129,,,
ジア,129,,,
生き残り,129,,,
冊,129,,"""counter",,"for books"" satsu/saku"
獅子,129,,,
繰り返し,129,,,
アルフレッド,129,,,
指定,129,,,
メーデー,129,,,
負う,128,,,
クリーン,128,,,
スーツケース,128,,,
進める,128,,,
役人,128,,,
茜,128,,,
人手,128,,,
さらっ,128,,,
殺戮,128,,,
アミン,128,,,
ホーン,128,,,
預言,128,,,
スリー,128,,,
風船,128,,,
とうさん,128,,,
っぽく,128,,,
拝見,128,,,
番人,128,,,
上品,128,,,
紫,128,,purple,,shi/murasaki
太平洋,128,,,
学園,128,,,
招集,128,,,
盗っ,128,,,
スキル,128,,,
あの世,128,,,
まぬけ,128,,,
牢,128,,,
左手,128,,,
ジプシー,128,,,
ゼウス,128,,,
同性,128,,,
別荘,128,,,
強要,128,,,
本番,128,,,
領土,128,,,
む,128,,,
酔っ払い,127,,,
経由,127,,,
給え,127,,,
若干,127,,,
明信,127,,,
ミ,127,,,
一目,127,,,
てか,127,,,
協会,127,,,
自首,127,,,
チャンプ,127,,,
エバ,127,,,
北側,127,,,
マイクロ,127,,,
ジョシュ,127,,,
シリア,127,,,
近,127,,near,,kin/chika-i
しくじっ,127,,,
恥ずかし,127,,,
ホース,127,,,
共感,127,,,
かなっ,127,,,
釘,127,,,
移っ,127,,,
移し,127,,,
敷地,127,,,
有力,127,,,
要員,127,,,
ぱらっ,127,,,
引用,127,,,
学長,127,,,
エイブリー,127,,,
ばかげ,127,,,
什么,127,,,
扱わ,127,,,
ビーコン,127,,,
援軍,127,,,
来れる,127,,,
ジョーカー,127,,,
さし,127,,,
吹い,127,,,
かけよう,127,,,
ム,127,,,
丁寧,127,,,
フォーク,127,,,
戯言,126,,,
黄色い,126,,,
学ば,126,,,
ディーラー,126,,,
逃がさ,126,,,
混ぜ,126,,,
生じ,126,,,
依然,126,,,
裏庭,126,,,
執着,126,,,
カメ,126,,,
ウィスキー,126,,,
夜間,126,,,
度胸,126,,,
トレイ,126,,,
サミュエル,126,,,
サマー,126,,,
台湾,126,,,
フェラーリ,126,,,
産まれ,126,,,
仕組ん,126,,,
総,126,,whole,,sou
ばー,126,,,
オブライエン,126,,,
積極,126,,,
極端,126,,,
暴走,126,,,
嬉しく,126,,,
ジーザス,126,,,
ピーク,126,,,
規定,126,,,
清掃,126,,,
政策,126,,,
舐め,126,,,
安らぎ,125,,,
スプレー,125,,,
ついで,125,,,
分け前,125,,,
造る,125,,,
失格,125,,,
大衆,125,,,
想い,125,,,
頼っ,125,,,
コブラ,125,,,
アムステルダム,125,,,
迷い,125,,,
いわゆる,125,,,
中東,125,,,
あくまで,125,,,
出勤,125,,,
ミリ,125,,,
レン,125,,,
デネリス,125,,,
告ぐ,125,,,
