text,popularity,meaning1,meaning2
ャ サ,2,,
ャ イ,2,,
モ ル,2,,
モ リ,2,,
メ ー,2,,
メ イ,2,,
メ よ,2,,
メ な,2,,
ム リ,2,,
ム セ,2,,
ム だ,2,,
ミ ル,2,,
ミ サ,2,,
マ デ,2,,
マ コ,2,,
マ ギ,2,,
マ キ,2,,
ホ ラ,2,,
ペ イ,2,,
ベ ネ,2,,
フ ム,2,,
フ ッ,2,,
ピ ピ,2,,
ビ ス,2,,
ビ シ,2,,
パ ッ,2,,
バ ッ,2,,
バ い,2,,
ハ レ,2,,
ハ ニ,2,,
ネ ル,2,,
ニ ス,2,,
ニ コ,2,,
ニ ク,2,,
ニ キ,2,,
ニ ア,2,,
ナ ナ,2,,
ナ タ,2,,
ナ キ,2,,
ド ム,2,,
ト ワ,2,,
ト ロ,2,,
ト ム,2,,
ト ミ,2,,
ト フ,2,,
ト イ,2,,
ト は,2,,
ト に,2,,
ト さ,2,,
デ ル,2,,
デ ュ,2,,
テ リ,2,,
テ デ,2,,
ツ だ,2,,
ッ ラ,2,,
ッ ピ,2,,
ッ セ,2,,
ッ ケ,2,,
チ リ,2,,
チ ュ,2,,
チ ッ,2,,
ダ リ,2,,
ダ グ,2,,
タ ラ,2,,
タ バ,2,,
ソ ロ,2,,
ソ で,2,,
ソ つ,2,,
ソ が,2,,
セ ッ,2,,
セ ス,2,,
ズ い,2,,
ス 語,2,,language
ス ポ,2,,
ス ブ,2,,
ス ピ,2,,
ス オ,2,,
ス が,2,,
ジ ミ,2,,
ジ ア,2,,
シ マ,2,,
シ ッ,2,,
シ ア,2,,
ザ ヤ,2,,
ザ ス,2,,
サ プ,2,,
ゴ ラ,2,,
コ ン,2,,
コ ラ,2,,
コ ム,2,,
コ フ,2,,
ケ ッ,2,,
グ ラ,2,,
グ ス,2,,
ク ビ,2,,
ク ト,2,,
ク ウ,2,,
ク だ,2,,
キ オ,2,,
キ な,2,,
ガ は,2,,
カ 野,2,,field
カ 人,2,,person
カ リ,2,,
カ ッ,2,,
カ に,2,,
カ だ,2,,
オ オ,2,,
オ ォ,2,,
オ ウ,2,,
オ イ,2,,
エ ン,2,,
エ マ,2,,
ェ ン,2,,
ェ ニ,2,,
ェ ス,2,,
ウ ン,2,,
ウ ワ,2,,
ウ イ,2,,
イ ム,2,,
イ バ,2,,
イ シ,2,,
イ キ,2,,
イ カ,2,,
イ ェ,2,,
ィ ラ,2,,
ィ ム,2,,
ィ ニ,2,,
ィ ナ,2,,
ア ビ,2,,
ア キ,2,,
ア ァ,2,,
ア の,2,,
ア が,2,,
ァ ン,2,,
ァ ラ,2,,
ん 畜,2,,livestock
ん 事,2,,"""abstract"
ん ん,2,,
ん ま,2,,
ん ど,2,,
を 逮,2,,apprehend
を 責,2,,blame
を 行,2,,go
を 舞,2,,dance
を 渡,2,,transit
を 泳,2,,swim
を 止,2,,stop
を 支,2,,branch
を 挙,2,,raise
を 忘,2,,forget
を 尽,2,,exhaust
を 守,2,,protect
を 外,2,,outside
を 含,2,,include
を 保,2,,preserve
を 伸,2,,lengthen
を よ,2,,
を で,2,,
を だ,2,,
を か,2,,
わ け,2,,
わ ぉ,2,,
ろ を,2,,
ろ や,2,,
ろ と,2,,
ろ で,2,,
ろ そ,2,,
れ 以,2,,"""by"
れ や,2,,
れ も,2,,
る 前,2,,"""in"
る 凶,2,,villain
る 事,2,,"""abstract"
る ま,2,,
る た,2,,
り 返,2,,return
り 者,2,,someone
り 前,2,,"""in"
り 休,2,,rest
り と,2,,
り て,2,,
り く,2,,
ら 様,2,,"""formal"
ら 守,2,,protect
ら 何,2,,what
ら や,2,,
ら も,2,,
ら ど,2,,
ら そ,2,,
ら お,2,,
よ ー,2,,
よ け,2,,
よ お,2,,
ゆ ん,2,,
や 結,2,,tie
や 大,2,,large
や よ,2,,
や み,2,,
や が,2,,
や お,2,,
ゃ 驚,2,,wonder
ゃ 良,2,,good
ゃ っ,2,,
ゃ ぁ,2,,
も 違,2,,differ
も 見,2,,see
も 監,2,,oversee
も 狂,2,,lunatic
も 普,2,,universal
も 変,2,,change
も 出,2,,exit
も 一,2,,one
も よ,2,,
も ど,2,,
も で,2,,
め と,2,,
み を,2,,
み は,2,,
み く,2,,
み が,2,,
ま ら,2,,
ま み,2,,
ま に,2,,
ま て,2,,
ま づ,2,,
ま か,2,,
ぼ く,2,,
ほ と,2,,
べ ろ,2,,
べ よ,2,,
べ な,2,,
へ 来,2,,come
へ の,2,,
へ ど,2,,
へ ぇ,2,,
ふ ー,2,,
ば 長,2,,long
ば っ,2,,
は 間,2,,interval
は 許,2,,permit
は 終,2,,end
は 生,2,,life
は 残,2,,remainder
は 死,2,,death
は 最,2,,most
は 居,2,,reside
は 命,2,,fate
は 全,2,,whole
は 他,2,,other
は 人,2,,person
は 一,2,,one
は ダ,2,,
は ス,2,,
は オ,2,,
は わ,2,,
は ま,2,,
は お,2,,
の 間,2,,interval
の 開,2,,open
の 責,2,,blame
の 誰,2,,"""who"
の 見,2,,see
の 空,2,,sky
の 目,2,,eye
の 皆,2,,all
の 理,2,,reason
の 父,2,,father
の 為,2,,do
の 果,2,,fruit
の 時,2,,time
の 戦,2,,war
の 意,2,,idea
の 当,2,,hit
の 強,2,,strong
の 家,2,,house
の 場,2,,place
の 問,2,,question
の 助,2,,help
の 力,2,,power
の 何,2,,what
の ホ,2,,
の ド,2,,
の ウ,2,,
の も,2,,
の む,2,,
の に,2,,
の く,2,,
の が,2,,
の お,2,,
の う,2,,
の あ,2,,
ね っ,2,,
ぬ の,2,,
ぬ な,2,,
に 触,2,,contact
に 襲,2,,attack
に 答,2,,answer
に 殺,2,,kill
に 感,2,,feeling
に 従,2,,obey
に 対,2,,opposite
に 大,2,,large
に 合,2,,fit
に 動,2,,move
に 使,2,,use
に 会,2,,association
に を,2,,
に わ,2,,
に や,2,,
に ま,2,,
に ね,2,,
に た,2,,
に こ,2,,
な 気,2,,feeling
な 大,2,,large
な 具,2,,tool
な バ,2,,
な も,2,,
な あ,2,,
な ぁ,2,,
ど も,2,,
ど ね,2,,
ど く,2,,
と 速,2,,fast
と 話,2,,talk
と 早,2,,early
と 一,2,,one
と よ,2,,
と ま,2,,
と つ,2,,
と っ,2,,
と き,2,,
と え,2,,
で 話,2,,talk
で 良,2,,good
で 私,2,,me
で 知,2,,know
で 止,2,,stop
て 良,2,,good
て 今,2,,now
て ー,2,,
て ら,2,,
て に,2,,
て で,2,,
て し,2,,
て ご,2,,
づ け,2,,
づ か,2,,
つ の,2,,
つ な,2,,
つ て,2,,
つ ぞ,2,,
っ 込,2,,crowded
っ 張,2,,stretch
ち 上,2,,up
ち わ,2,,
ち も,2,,
ち つ,2,,
ち そ,2,,
ち こ,2,,
ち き,2,,
た 連,2,,"""take"
た 後,2,,behind
た る,2,,
た ま,2,,
た ば,2,,
た ぜ,2,,
た せ,2,,
ぞ 入,2,,enter
そ ー,2,,
そ つ,2,,
そ だ,2,,
そ い,2,,
ぜ 私,2,,me
ぜ ん,2,,
ぜ わ,2,,
ぜ で,2,,
ぜ か,2,,
せ ー,2,,
せ ば,2,,
せ の,2,,
せ え,2,,
ず 隠,2,,conceal
ず 見,2,,see
ず れ,2,,
ず は,2,,
ず け,2,,
す り,2,,
す と,2,,
す じ,2,,
じ 込,2,,crowded
じ か,2,,
し 分,2,,part
し 上,2,,up
し と,2,,
し こ,2,,
し き,2,,
さ に,2,,
さ す,2,,
さ が,2,,
ご 自,2,,oneself
ご 気,2,,feeling
ご 機,2,,machine
ご 協,2,,cooperation
ご ら,2,,
ご と,2,,
ご ち,2,,
こ ら,2,,
げ 急,2,,hurry
げ ん,2,,
げ よ,2,,
げ た,2,,
げ え,2,,
げ ぇ,2,,
け ま,2,,
け ば,2,,
ぐ ん,2,,
く 音,2,,sound
く 言,2,,say
く 早,2,,early
く 分,2,,part
く 乗,2,,ride
く と,2,,
く で,2,,
く ち,2,,
く た,2,,
く ぜ,2,,
く け,2,,
く が,2,,
く か,2,,
く お,2,,
き 脅,2,,threaten
き 残,2,,remainder
き 放,2,,release
き ら,2,,
き で,2,,
き そ,2,,
き じ,2,,
が 関,2,,related
が 給,2,,salary
が 知,2,,know
が 殺,2,,kill
が 来,2,,come
が 彼,2,,he
が 分,2,,part
が 共,2,,together
が 事,2,,"""abstract"
が 上,2,,up
が ー,2,,
が わ,2,,
が る,2,,
が ど,2,,
が だ,2,,
が か,2,,
が お,2,,
か 行,2,,go
か ろ,2,,
か ご,2,,
か お,2,,
か え,2,,
お 許,2,,permit
お 腹,2,,abdomen
お 楽,2,,pleasure
お 早,2,,early
お 悔,2,,repent
お 帰,2,,return
お 客,2,,guest
お 嬢,2,,lass
お 好,2,,like
お 先,2,,previous
お 休,2,,rest
お 任,2,,responsibility
お 互,2,,mutually
お 世,2,,world
お れ,2,,
お と,2,,
お し,2,,
お く,2,,
お ぉ,2,,
お ぅ,2,,
え 結,2,,tie
え 私,2,,me
え 大,2,,large
え り,2,,
え よ,2,,
え だ,2,,
え さ,2,,
う 度,2,,degrees
う 十,2,,ten
う パ,2,,
う ダ,2,,
う み,2,,
う ど,2,,
う た,2,,
う が,2,,
う あ,2,,
い 話,2,,talk
い 船,2,,boat
い 様,2,,"""formal"
い 感,2,,feeling
い 助,2,,help
い 何,2,,what
い マ,2,,
い を,2,,
い ず,2,,
あ 早,2,,early
あ 帰,2,,return
あ 分,2,,part
あ み,2,,
あ き,2,,
ぁ 行,2,,go
ぁ な,2,,
々 お,2,,
々 あ,2,,
