text,popularity,meaning1,meaning2
to continue,6207937,,"exist over a prolonged period of time; ""The bad weather continued for two more weeks"""
any more,6206693,"to any degree or extent; ""it isn't any better""","English statesman who opposed Henry VIII's divorce from Catherine of Aragon and was imprisoned and beheaded; recalled for his concept of Utopia, the ideal state"
present in,6202610,"being or existing in a specified place; ""the murderer is present in this room""; ""present at the wedding""; ""present at the creation""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
we see,6201563,,the seat within a bishop's diocese where his cathedral is located
but with,6198772,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""",
this will,6198554,,"the capability of conscious choice and decision and intention; ""the exercise of their volition we construe as revolt""- George Meredith"
a clear,6198093,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","freed from any question of guilt; ""is absolved from all blame""; ""was now clear of the charge of cowardice""; ""his official honor is vindicated"""
and down,6197880,,"shut; ""the shades were down"""
or eChapter,6194993,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""",
apart from,6193535,"not taken into account or excluded from consideration; ""these problems apart, the country is doing well""; ""all joking aside, I think you're crazy""",
attempts to,6190818,,
the open,6188981,,"openly straightforward and direct without reserve or secretiveness; ""his candid eyes""; ""an open and trusting nature""; ""a heart-to-heart talk"""
you that,6188518,,
assume that,6187557,"take up someone's soul into heaven; ""This is the day when Mary was assumed into heaven""",
was always,6186950,,"at all times; all the time and on every occasion; ""I will always be there to help you""; ""always arrives on time""; ""there is always some pollution in the air""; ""ever hoping to strike it rich""; ""ever busy"""
idea that,6181517,"an approximate calculation of quantity or degree or worth; ""an estimate of what it would cost""; ""a rough idea how long it would take""",
they all,6180978,,"completely given to or absorbed by; ""became all attention"""
of three,6180657,,being one more than two
all I,6176348,"completely given to or absorbed by; ""became all attention""","used of a single unit or thing; not two or more; ""`ane' is Scottish"""
the white,6174732,,"(of a surface) not written or printed on; ""blank pages""; ""fill in the blank spaces""; ""a clean page""; ""wide white margins"""
in to,6172968,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",
water and,6169661,binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent,
death of,6169494,"the permanent end of all life functions in an organism or part of an organism; ""the animal died a painful death""",
as many,6168804,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar,"a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number; ""many temptations""; ""the temptations are many""; ""a good many""; ""a great many""; ""many directions""; ""take as many apples as you like""; ""too many clouds to see""; ""never saw so many people"""
she turned,6167767,,"in an unpalatable state; ""sour milk"""
she took,6165761,,
a key,6162760,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","serving as an essential component; ""a cardinal rule""; ""the central cause of the problem""; ""an example that was fundamental to the argument""; ""computers are fundamental to modern industrial structure"""
or any,6161088,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""","to any degree or extent; ""it isn't any better"""
all his,6157884,"completely given to or absorbed by; ""became all attention""",
let him,6153068,a serve that strikes the net before falling into the receiver's court; the ball must be served again,
very well,6152600,"used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal; ""she was very gifted""; ""he played very well""; ""a really enjoyable evening""; ""I'm real sorry about it""; ""a rattling good yarn""","in good health especially after having suffered illness or injury; ""appears to be entirely well""; ""the wound is nearly well""; ""a well man""; ""I think I'm well; at least I feel well"""
the mind,6149421,,"an important intellectual; ""the great minds of the 17th century"""
sight of,6146501,"(often followed by `of') a large number or amount or extent; ""a batch of letters""; ""a deal of trouble""; ""a lot of money""; ""he made a mint on the stock market""; ""see the rest of the winners in our huge passel of photos""; ""it must have cost plenty""; ""a slew of journalists""; ""a wad of money""",
the authors,6146458,,
the living,6146209,,"true to life; lifelike; ""the living image of her mother"""
few minutes,6145513,"a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number; ""a few weeks ago""; ""a few more wagons than usual""; ""an invalid's pleasures are few and far between""; ""few roses were still blooming""; ""few women have led troops in battle""",a written account of what transpired at a meeting
ways to,6144078,structure consisting of a sloping way down to the water from the place where ships are built or repaired,
provided by,6143850,,"in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day"""
to act,6142457,,something that people do or cause to happen
he gave,6139109,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),
especially in,6134721,"in a special manner; ""a specially arranged dinner""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
be very,6133335,a light strong brittle grey toxic bivalent metallic element,"used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal; ""she was very gifted""; ""he played very well""; ""a really enjoyable evening""; ""I'm real sorry about it""; ""a rattling good yarn"""
out with,6132733,"outer or outlying; ""the out islands""",
was like,6132250,,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality"""
her hair,6129214,,"filamentous hairlike growth on a plant; ""peach fuzz"""
fear of,6126551,an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight),
the object,6124993,,"a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects"""
the reader,6124536,,a public lecturer at certain universities
people and,6122316,"(plural) any group of human beings (men or women or children) collectively; ""old people""; ""there were at least 200 people in the audience""",
it into,6118215,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,
only be,6115326,"exclusive of anyone or anything else; ""she alone believed him""; ""cannot live by bread alone""; ""I'll have this car and this car only""",a light strong brittle grey toxic bivalent metallic element
under a,6110906,"located below or beneath something else; ""nether garments""; ""the under parts of a machine""","the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
the eBook,6107062,,
was being,6106462,,"the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries""; ""he appeared on the face of the earth one day"""
the environment,6100251,,"the totality of surrounding conditions; ""he longed for the comfortable environment of his living room"""
even a,6099687,"occurring at fixed intervals; ""a regular beat""; ""the even rhythm of his breathing""","the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
so as,6097231,the syllable naming the fifth (dominant) note of any musical scale in solmization,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
how could,6097034,,
are very,6095788,a unit of surface area equal to 100 square meters,"used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal; ""she was very gifted""; ""he played very well""; ""a really enjoyable evening""; ""I'm real sorry about it""; ""a rattling good yarn"""
his lips,6092192,,
ways of,6086520,structure consisting of a sloping way down to the water from the place where ships are built or repaired,
greater than,6083398,"greater in size or importance or degree; ""for the greater good of the community""; ""the greater Antilles""",
the black,6083213,,"(of events) having extremely unfortunate or dire consequences; bringing ruin; ""the stock market crashed on Black Friday""; ""a calamitous defeat""; ""the battle was a disastrous end to a disastrous campaign""; ""such doctrines, if true, would be absolutely fatal to my theory""- Charles Darwin; ""it is fatal to enter any war without the will to win it""- Douglas MacArthur; ""a fateful error"""
a family,6082580,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","a person having kinship with another or others; ""he's kin""; ""he's family"""
the evening,6080541,,"the latter part of the day (the period of decreasing daylight from late afternoon until nightfall); ""he enjoyed the evening light across the lake"""
time he,6080496,"an indefinite period (usually marked by specific attributes or activities); ""the time of year for planting""; ""he was a great actor in his time""",a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas)
how long,6080346,,"primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified; ""a long road""; ""a long distance""; ""contained many long words""; ""ten miles long"""
into an,6078065,,an associate degree in nursing
the many,6076710,,"a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number; ""many temptations""; ""the temptations are many""; ""a good many""; ""a great many""; ""many directions""; ""take as many apples as you like""; ""too many clouds to see""; ""never saw so many people"""
their lives,6074072,,
except for,6073519,"prevent from being included or considered or accepted; ""The bad results were excluded from the report""; ""Leave off the top piece""",
but rather,6067389,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""","more readily or willingly; ""clean it well, preferably with warm water""; ""I'd rather be in Philadelphia""; ""I'd sooner die than give up"""
development and,6064816,"processing a photosensitive material in order to make an image visible; ""the development and printing of his pictures took only two hours""",
the program,6064446,,"a performance (or series of performances) at a public presentation; ""the program lasted more than two hours"""
eBook and,6058943,,
see it,6054659,the seat within a bishop's diocese where his cathedral is located,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
the village,6047940,,a community of people smaller than a town
evaluation of,6047371,"an appraisal of the value of something; ""he set a high valuation on friendship""",
where a,6045282,,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
issue of,6044724,"the immediate descendants of a person; ""she was the mother of many offspring""; ""he died without issue""",
like an,6044660,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality""",an associate degree in nursing
the language,6042969,,"the mental faculty or power of vocal communication; ""language sets homo sapiens apart from all other animals"""
on what,6042027,"in operation or operational; ""left the oven on""; ""the switch is in the on position""",
it be,6040612,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,a light strong brittle grey toxic bivalent metallic element
her with,6040522,,
a higher,6034064,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",
noted that,6029326,"widely known and esteemed; ""a famous actor""; ""a celebrated musician""; ""a famed scientist""; ""an illustrious judge""; ""a notable historian""; ""a renowned painter""",
and began,6029270,,
I might,6028421,"used of a single unit or thing; not two or more; ""`ane' is Scottish""",physical strength
am not,6027520,a radioactive transuranic metallic element; discovered by bombarding uranium with helium atoms,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
is for,6027223,,
the design,6022543,,"a decorative or artistic work; ""the coach had a design on the doors"""
interpretation of,6020536,"the act of interpreting something as expressed in an artistic performance; ""her rendition of Milton's verse was extraordinarily moving""",
and take,6019096,,"the income or profit arising from such transactions as the sale of land or other property; ""the average return was about 5%"""
power and,6018605,"one possessing or exercising power or influence or authority; ""the mysterious presence of an evil power""; ""may the force be with you""; ""the forces of evil""",
my hand,6015738,,"a member of the crew of a ship; ""all hands on deck"""
a system,6009698,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","(physical chemistry) a sample of matter in which substances in different phases are in equilibrium; ""in a static system oil cannot be replaced by water on a surface""; ""a system generating hydrogen peroxide"""
in another,6007885,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",
his name,6007679,,"a well-known or notable person; ""they studied all the great names in the history of France""; ""she is an important figure in modern music"""
many years,6006321,"a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number; ""many temptations""; ""the temptations are many""; ""a good many""; ""a great many""; ""many directions""; ""take as many apples as you like""; ""too many clouds to see""; ""never saw so many people""","the time during which someone's life continues; ""the monarch's last days""; ""in his final years"""
does the,6005124,,
entered the,6004820,,
here to,5999910,"the present location; this place; ""where do we go from here?""",
told you,5994832,,
years later,5994550,"the time during which someone's life continues; ""the monarch's last days""; ""in his final years""","at some eventual time in the future; ""By and by he'll understand""; ""I'll see you later"""
and our,5988207,,
known to,5979718,"apprehended with certainty; ""a known quantity""; ""the limits of the known world""; ""a musician known throughout the world""; ""a known criminal""",
up from,5979463,"open; ""the windows are up""",
of knowledge,5979296,,the psychological result of perception and learning and reasoning
their way,5978628,,"a portion of something divided into shares; ""they split the loot three ways"""
never been,5974709,"not ever; at no time in the past or future; ""I have never been to China""; ""I shall never forget this day""; ""had never seen a circus""; ""never on Sunday""; ""I will never marry you!""",
and out,5972029,,"outer or outlying; ""the out islands"""
as being,5969140,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar,"the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries""; ""he appeared on the face of the earth one day"""
five years,5963588,being one more than four,"the time during which someone's life continues; ""the monarch's last days""; ""in his final years"""
impossible to,5961441,"not capable of occurring or being accomplished or dealt with; ""an impossible dream""; ""an impossible situation""",
is all,5959323,,"completely given to or absorbed by; ""became all attention"""
man in,5954831,"an adult person who is male (as opposed to a woman); ""there were two women and six men on the bus""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
is known,5954723,,"apprehended with certainty; ""a known quantity""; ""the limits of the known world""; ""a musician known throughout the world""; ""a known criminal"""
her arms,5954427,,"the official symbols of a family, state, etc."
that night,5953413,,"darkness; ""it vanished into the night"""
not it,5952983,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
this can,5952563,,the quantity contained in a can
hundreds of,5951035,,
appeared to,5947762,,
the base,5947524,,"debased; not genuine; ""an attempt to eliminate the base coinage"""
what about,5945699,,"in rotation or succession; ""turn about is fair play"""
the stairs,5943683,,a flight of stairs or a flight of steps
a look,5938576,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","the general atmosphere of a place or situation and the effect that it has on people; ""the feel of the city excited him""; ""a clergyman improved the tone of the meeting""; ""it had the smell of treason"""
he must,5937987,a very light colorless element that is one of the six inert gasses; the most difficult gas to liquefy; occurs in economically extractable amounts in certain natural gases (as those found in Texas and Kansas),the quality of smelling or tasting old or stale or mouldy
this study,5935661,,"someone who memorizes quickly and easily (as the lines for a part in a play); ""he is a quick study"""
you go,5932185,,"functioning correctly and ready for action; ""all systems are go"""
not care,5931888,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""","activity involved in maintaining something in good working order; ""he wrote the manual on car care"""
forced to,5931497,"made necessary by an unexpected situation or emergency; ""a forced landing""",
outside of,5928806,"functioning outside the boundaries or precincts of an organized unit; ""extramural hospital care and treatment""; ""extramural studies""",
construction of,5928280,"the commercial activity involved in repairing old structures or constructing new ones; ""their main business is home construction""; ""workers in the building trades""",
might not,5925414,physical strength,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
determined by,5924877,strongly motivated to succeed,"in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day"""
after that,5924181,"behind or in the rear; ""and Jill came tumbling after""",
a point,5922899,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",one percent of the total principal of a loan; it is paid at the time the loan is made and is independent of the interest on the loan
to serve,5920128,,"(sports) a stroke that puts the ball in play; ""his powerful serves won the game"""
tell him,5909534,a Swiss patriot who lived in the early 14th century and who was renowned for his skill as an archer; according to legend an Austrian governor compelled him to shoot an apple from his son's head with his crossbow (which he did successfully without mishap),
the heat,5907299,,a form of energy that is transferred by a difference in temperature
increase the,5907116,"a process of becoming larger or longer or more numerous or more important; ""the increase in unemployment""; ""the growth of population""",
is likely,5903848,,"has a good chance of being the case or of coming about; ""these services are likely to be available to us all before long""; ""she is likely to forget""; ""a likely place for a restaurant""; ""the broken limb is likely to fall""; ""rain is likely""; ""a likely topic for investigation""; ""likely candidates for the job"""
resulted in,5900565,,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
made in,5893322,"(of a bed) having the sheets and blankets set in order; ""a neatly made bed""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
there will,5890829,"a location other than here; that place; ""you can take it from there""","the capability of conscious choice and decision and intention; ""the exercise of their volition we construe as revolt""- George Meredith"
defined as,5887956,"clearly characterized or delimited; ""lost in a maze of words both defined and undefined""; ""each child has clearly defined duties""",a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
the treatment,5884091,,"the management of someone or something; ""the handling of prisoners""; ""the treatment of water sewage""; ""the right to equal treatment in the criminal justice system"""
shall not,5883189,,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
her as,5873565,,a very poisonous metallic element that has three allotropic forms; arsenic and arsenic compounds are used as herbicides and insecticides and various alloys; found in arsenopyrite and orpiment and realgar
for two,5872044,,"being one more than one; ""he received two messages"""
but no,5871639,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""",a radioactive transuranic element synthesized by bombarding curium with carbon ions; 7 isotopes are known
by any,5870697,"in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day""","to any degree or extent; ""it isn't any better"""
heart of,5869550,"a plane figure with rounded sides curving inward at the top and intersecting at the bottom; conventionally used on playing cards and valentines; ""he drew a heart and called it a valentine""",
beginning to,5863810,"the time at which something is supposed to begin; ""they got an early start""; ""she knew from the get-go that he was the man for her""",
principles of,5863046,,
the team,5862679,,two or more draft animals that work together to pull something
or so,5858661,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""",the syllable naming the fifth (dominant) note of any musical scale in solmization
office of,5858379,"a religious rite or service prescribed by ecclesiastical authorities; ""the offices of the mass""",
the worst,5857180,,"(superlative of `bad') most wanting in quality or value or condition; ""the worst player on the team""; ""the worst weather of the year"""
affect the,5856385,the conscious subjective aspect of feeling or emotion,
being the,5854774,"the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries""; ""he appeared on the face of the earth one day""",
that which,5853454,,
a book,5848429,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","a record in which commercial accounts are recorded; ""they got a subpoena to examine our books"""
the rate,5844980,,"amount of a charge or payment relative to some basis; ""a 10-minute phone call at that rate would cost $5"""
a letter,5843271,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",owner who lets another person use something (housing usually) for hire
the site,5842103,,"a computer connected to the internet that maintains a series of web pages on the World Wide Web; ""the Israeli web site was damaged by hostile hackers"""
the test,5841570,,"any standardized procedure for measuring sensitivity or memory or intelligence or aptitude or personality etc; ""the test was standardized on a large sample of students"""
at each,5841137,100 at equal 1 kip in Laos,"to or from every one of two or more (considered individually); ""they received $10 each"""
by one,5840765,"in reserve; not for immediate use; ""started setting aside money to buy a car""; ""put something by for her old age""; ""has a nest egg tucked away for a rainy day""","being a single entity made by combining separate components; ""three chemicals combining into one solution"""
not at,5840333,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all""",100 at equal 1 kip in Laos
meet the,5832541,"being precisely fitting and right; ""it is only meet that she should be seated first""",
but at,5831804,"and nothing more; ""I was merely asking""; ""it is simply a matter of time""; ""just a scratch""; ""he was only a child""; ""hopes that last but a moment""",100 at equal 1 kip in Laos
Institute of,5830682,an association organized to promote art or science or education,
state and,5828993,"a state of depression or agitation; ""he was in such a state you just couldn't reason with him""",
in England,5827807,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",a division of the United Kingdom
made of,5824609,"(of a bed) having the sheets and blankets set in order; ""a neatly made bed""",
from all,5820931,,"completely given to or absorbed by; ""became all attention"""
what if,5820598,,
at night,5820326,100 at equal 1 kip in Laos,"darkness; ""it vanished into the night"""
are going,5820228,a unit of surface area equal to 100 square meters,the act of departing
food and,5817921,any substance that can be metabolized by an animal to give energy and build tissue,
the remaining,5817325,,"not used up; ""leftover meatloaf""; ""she had a little money left over so she went to a movie""; ""some odd dollars left""; ""saved the remaining sandwiches for supper""; ""unexpended provisions"""
to sleep,5812861,,"euphemisms for death (based on an analogy between lying in a bed and in a tomb); ""she was laid to rest beside her husband""; ""they had to put their family pet to sleep"""
gave him,5812562,,
can get,5812521,the quantity contained in a can,a return on a shot that seemed impossible to reach and would normally have resulted in a point for the opponent
pointed out,5811943,having a point,"outer or outlying; ""the out islands"""
I really,5811629,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","in actual fact; ""to be nominally but not actually independent""; ""no one actually saw the shark""; ""large meteorites actually come from the asteroid belt"""
and over,5810015,,(cricket) the division of play during which six balls are bowled at the batsman by one player from the other team from the same end of the pitch
the Internet,5808908,,a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange
come in,5808560,the thick white fluid containing spermatozoa that is ejaculated by the male genital tract,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
are now,5803874,a unit of surface area equal to 100 square meters,"the momentary present; ""Now is a good time to do it""; ""it worked up to right now"""
than to,5803641,,
the north,5802488,,"situated in or facing or moving toward or coming from the north; ""artists like north light""; ""the north portico"""
the baby,5801760,,"a very young mammal; ""baby rabbits"""
want you,5801033,"the state of needing something that is absent or unavailable; ""there is a serious lack of insight into the problem""; ""water is the critical deficiency in desert regions""; ""for want of a nail the shoe was lost""",
of New,5798835,,"having no previous example or precedent or parallel; ""a time of unexampled prosperity"""
thought it,5798217,"the process of using your mind to consider something carefully; ""thinking always made him frown""; ""she paused for thought""",the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
sign of,5795451,"having an indicated pole (as the distinction between positive and negative electric charges); ""he got the polarity of the battery reversed""; ""charges of opposite sign""",
the creation,5793219,,(theology) God's act of bringing the universe into existence
bottom of,5792097,"the lowest rank; ""bottom member of the class""",
that any,5790341,,"to any degree or extent; ""it isn't any better"""
a piece,5789896,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","a share of something; ""a slice of the company's revenue"""
I wish,5787297,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","the particular preference that you have; ""it was his last wish""; ""they should respect the wishes of the people"""
working with,5785599,"adequate for practical use; especially sufficient in strength or numbers to accomplish something; ""the party has a working majority in the House""; ""a working knowledge of Spanish""",
his family,5784234,,"a person having kinship with another or others; ""he's kin""; ""he's family"""
attached to,5782850,"fond and affectionate; ""she was very attached to her father""",
spite of,5776985,malevolence by virtue of being malicious or spiteful or nasty,
the energy,5775985,,"any source of usable power; ""the DOE is responsible for maintaining the energy policy"""
efforts to,5774853,,
science and,5773884,"ability to produce solutions in some problem domain; ""the skill of a well-trained boxer""; ""the sweet science of pugilism""",
the path,5773685,,a way especially designed for a particular use
like I,5773519,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality""","used of a single unit or thing; not two or more; ""`ane' is Scottish"""
to walk,5772930,,"(baseball) an advance to first base by a batter who receives four balls; ""he worked the pitcher for a base on balls"""
that such,5772756,,"to so extreme a degree; ""he is such a baby""; ""Such rich people!"""
to answer,5772533,,"a nonverbal reaction; ""his answer to any problem was to get drunk""; ""their answer was to sue me"""
do I,5768362,doctor's degree in osteopathy,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
the EU,5766260,,a bivalent and trivalent metallic element of the rare earth group
in spite,5763821,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",malevolence by virtue of being malicious or spiteful or nasty
available at,5763781,"not busy; not otherwise committed; ""he was not available for comment""; ""he was available and willing to accompany her""",100 at equal 1 kip in Laos
relating to,5762803,,
to stand,5754014,,"a stop made by a touring musical or theatrical group to give a performance; ""a one-night stand"""
of money,5753689,,"wealth reckoned in terms of money; ""all his money is in real estate"""
am I,5741720,a radioactive transuranic metallic element; discovered by bombarding uranium with helium atoms,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
I like,5737678,"used of a single unit or thing; not two or more; ""`ane' is Scottish""","resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality"""
to pass,5736757,,"(sports) the act of throwing the ball to another member of your team; ""the pass was fumbled"""
to open,5736348,,"openly straightforward and direct without reserve or secretiveness; ""his candid eyes""; ""an open and trusting nature""; ""a heart-to-heart talk"""
a much,5730606,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","a great amount or extent; ""they did much for humanity"""
women in,5729798,,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
they might,5729527,,physical strength
give the,5726822,the elasticity of something that can be stretched and returns to its original length,
basis for,5726635,"a relation that provides the foundation for something; ""they were on a friendly footing""; ""he worked on an interim basis""",
room and,5723784,"space for movement; ""room to pass""; ""make way for""; ""hardly enough elbow room to turn around""",
features of,5722911,,
the traditional,5722446,,"pertaining to time-honored orthodox doctrines; ""the simple security of traditional assumptions has vanished"""
states and,5720341,,
put on,5719195,the option to sell a given stock (or stock index or commodity future) at a given price before a given date,"in operation or operational; ""left the oven on""; ""the switch is in the on position"""
engaged in,5716341,"(used of toothed parts or gears) interlocked and interacting; ""the gears are engaged""; ""meshed gears""; ""intermeshed twin rotors""","currently fashionable; ""the in thing to do""; ""large shoulder pads are in"""
added to,5714350,,
the paper,5712866,,a material made of cellulose pulp derived mainly from wood or rags or certain grasses
can have,5712786,the quantity contained in a can,a person who possesses great material wealth
at it,5711017,100 at equal 1 kip in Laos,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
a hundred,5710549,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",being ten more than ninety
are two,5710444,a unit of surface area equal to 100 square meters,"being one more than one; ""he received two messages"""
to offer,5709248,,"something offered (as a proposal or bid); ""noteworthy new offerings for investors included several index funds"""
to include,5708568,,"add as part of something else; put in as part of a set, group, or category; ""We must include this chemical element in the group"""
than I,5702937,,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
was used,5699276,,"previously used or owned by another; ""bought a secondhand (or used) car"""
to sit,5696766,,"serve in a specific professional capacity; ""the priest sat for confession""; ""she sat on the jury"""
the Commission,5692373,,the act of granting authority to undertake certain functions
same way,5692342,"equal in amount or value; ""like amounts""; ""equivalent amounts""; ""the same amount""; ""gave one six blows and the other a like number""; ""the same number""","a portion of something divided into shares; ""they split the loot three ways"""
sent to,5690823,caused or enabled to go or be conveyed or transmitted,
making the,5689202,"(usually plural) the components needed for making or doing something; ""the recipe listed all the makings for a chocolate cake""",
to remove,5688406,,"degree of figurative distance or separation; ""just one remove from madness""; ""it imitates at many removes a Shakespearean tragedy"""
two or,5687393,"being one more than one; ""he received two messages""","a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic"""
felt like,5686503,a fabric made of compressed matted animal fibers,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality"""
at which,5685901,100 at equal 1 kip in Laos,
women and,5685757,,
