text,popularity,meaning1,meaning2
trató de,462885,,letter: d
sus propias,462581,"plural of ""su""; one's, his, her, its, their (with plural possessee)",
mi hermano,462488,"apocopic form of ""mío"", my",brother
la luna,462225,feminine singular definite article; the,Earth's Moon
el espíritu,462223,masculine singular definite article; the,"spirit, soul"
si en,461830,"A @abbrev of:Sinaloa state, Mexico","in, at, on"
en contacto,461801,"in, at, on",contact
las últimas,461757,feminine plural definite article; the,
el viejo,461641,masculine singular definite article; the,(of an object) old (having existed for a long time)
el modo,461617,masculine singular definite article; the,"way, manner"
la tercera,461408,feminine singular definite article; the,a third (interval)
ser más,461310,to be (essentially or identified as),more; -er (used to make comparisons)
una sociedad,460852,"acronym of ""Universidad Nacional de Agricultura""",(a town in Morazán department of El Salvador)
las lágrimas,460741,feminine plural definite article; the,
a salir,460299,letter,"to go out, to leave, to depart, to head out"
de noche,460217,letter: d,night (the period between sunset and sunrise)
en fin,459617,"in, at, on",end
términos de,459587,,letter: d
toma de,459570,"conquest, capture, taking, takeover",letter: d
cuarto de,459530,fourth,letter: d
sus amigos,459262,"plural of ""su""; one's, his, her, its, their (with plural possessee)",
la intención,459241,feminine singular definite article; the,intention
se convierte,459171,"abbreviation of ""sudeste""; southeast",
en aquellos,458915,"in, at, on","alternative spelling of ""aquéllos""; those ones (over there; implying some distance). The unaccented form can function as a pronoun if it can be unambiguously deduced as such from context"
final del,458876,"final (last, ultimate)","of the, from the (+ a masculine noun in singular)"
que soy,458642,that,
tratar de,458620,"to treat (to handle, behave toward in a specific way)",letter: d
la oficina,458570,feminine singular definite article; the,office (a room used for non-manual work)
de vuelta,458253,letter: d,the Vuelta a España
protección de,457844,protection,letter: d
manos y,457838,,letter
hoy en,457791,"today, tonight (on the current day)","in, at, on"
dos de,457667,two,letter: d
el título,457619,masculine singular definite article; the,title (heading in a text)
ver si,457511,"to see, to spot","A @abbrev of:Sinaloa state, Mexico"
no hubiera,457421,"abbreviation of ""noroeste""; northwest",
la materia,457245,feminine singular definite article; the,matter (the basic structural component of the universe)
se siente,457025,"abbreviation of ""sudeste""; southeast",
vuelto a,456933,change (money given back),letter
me da,456757,"initialism of ""muerte encefálica"" (“brain death”)",
la democracia,456618,feminine singular definite article; the,democracy (rule by the people)
mí me,456474,me; (declined form of yo used as the object of a preposition),"initialism of ""muerte encefálica"" (“brain death”)"
quiere decir,456424,,"to say, to tell, to name, to mention"
no los,456103,"abbreviation of ""noroeste""; northwest","masculine plural of ""el"" (the)"
todo eso,455872,all; every,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)"
zona de,455635,"zone, district, area",letter: d
lugar donde,455518,place,"where, in what place"
la lista,455472,feminine singular definite article; the,"list, roll"
a nosotros,455144,letter,we (masculine plural)
impresión de,455132,impression,letter: d
que os,455064,that,"you, to you, for you; dative and accusative of vosotros"
ahora mismo,455041,now (at the present time),same; identical; one and the same; indicates that the two compared noun clauses both represent the one thing
administración de,454695,administration (act of administering government or public affairs),letter: d
prueba de,454289,"proof; evidence (usually , in the plural)",letter: d
la altura,453771,feminine singular definite article; the,height
trabajo en,453591,"work, job","in, at, on"
siglo XX,453566,century,
para ir,453467,"for, to (expressing a recipient)",to go (away from speaker and listener)
yo le,453386,first-person singular pronoun in the nominative case; I,"to him, for him; inflection of ""él"""
presidente de,452810,"president, head (leader)",letter: d
tras el,452433,"after, following, in the wake of; upon",masculine singular definite article; the
que estamos,452196,that,
a pasar,451952,letter,"to pass, to hand, to slip"
llega a,451656,,letter
el sonido,451167,masculine singular definite article; the,"sound, noise"
la garganta,451079,feminine singular definite article; the,throat
que hoy,451074,that,"today, tonight (on the current day)"
poner en,451021,"to put, to place (cause to assume a specified position)","in, at, on"
se podía,451004,"abbreviation of ""sudeste""; southeast",
la religión,450994,feminine singular definite article; the,religion
hombres de,450910,,letter: d
siempre se,450718,always,"abbreviation of ""sudeste""; southeast"
el conjunto,450553,masculine singular definite article; the,joint
o las,450471,letter,feminine plural definite article; the
su boca,450436,given name,"mouth, oral cavity"
muchos años,450359,,
tema de,450105,"theme; plot (of a book, film or other media)",letter: d
de quien,449994,letter: d,who
de llegar,449910,letter: d,"to arrive, get (to)"
sabes que,449901,you know? (rhetorical question),that
de mayor,449832,letter: d,"comparative of ""grande"": bigger"
cuerpo y,449146,body (the physical structure of a human or animal),letter
los niveles,449128,"masculine plural of ""el"" (the)",
la tienda,448856,feminine singular definite article; the,tent
su presencia,448636,given name,presence
pero él,448531,but,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
mayor de,447938,"comparative of ""grande"": bigger",letter: d
del libro,447891,"of the, from the (+ a masculine noun in singular)",book
la pequeña,447831,feminine singular definite article; the,
la carretera,447662,feminine singular definite article; the,"road, highway"
que nada,447659,that,"nothing, zero, zilch, not...anything"
desde hace,447512,since (from a specified time in the past),"ago (Note: unlike in English, hace precedes the number.)"
el lenguaje,447364,masculine singular definite article; the,language (the ability to communicate using words)
todo su,447275,all; every,given name
dos veces,447225,two,"by, times (multiplication)"
los límites,447115,"masculine plural of ""el"" (the)",
datos de,446994,"plural of ""dato""",letter: d
el peso,446966,masculine singular definite article; the,weight (the force on an object due to gravitational attraction)
pero ya,446953,but,"(in the present or imperative) now, right now, (in the negative) anymore, no longer"
a menos,446787,letter,less
propósito de,446623,purpose,letter: d
dije que,446562,"adorns, locket",that
se veía,446560,"abbreviation of ""sudeste""; southeast",
referencia a,446385,reference,letter
la salida,446328,feminine singular definite article; the,"exit, way out"
una semana,446285,"acronym of ""Universidad Nacional de Agricultura""",week (7 days)
y esto,445973,letter,"neuter singular of ""éste"""
el equipo,445829,masculine singular definite article; the,team
largo del,445755,surname,"of the, from the (+ a masculine noun in singular)"
Dios y,445426,God,letter
la capital,445198,feminine singular definite article; the,"A department of Córdoba, Argentina"
así se,445183,"like this; like that; as such; thus; so; thereby; this way, that way","abbreviation of ""sudeste""; southeast"
llegar al,445093,"to arrive, get (to)","initialism of ""América Latina"""
su cara,444592,given name,face (the front part of the head)
los soldados,444372,"masculine plural of ""el"" (the)",
si las,444192,"A @abbrev of:Sinaloa state, Mexico",feminine plural definite article; the
realización de,444172,"realization, actualization (process of making something real, act of becoming real or concrete)",letter: d
con esa,443863,with,"alternative spelling of ""ésa"""
marco de,443713,given name,letter: d
porque es,443616,because,
el medio,443511,masculine singular definite article; the,half (of or related to one of two equal divisions of a whole)
la señorita,443246,feminine singular definite article; the,"alternative case form of ""señorita"", used before a name"
no tienes,443190,"abbreviation of ""noroeste""; northwest",
antes del,443135,earlier; before; sooner; previously; formerly; beforehand (at an earlier time),"of the, from the (+ a masculine noun in singular)"
aunque el,442970,"though, although, even though, albeit",masculine singular definite article; the
obras de,442661,,letter: d
la carne,442369,feminine singular definite article; the,"flesh, the soft part of a body which covers the bones"
no han,442306,"abbreviation of ""noroeste""; northwest",
dijo con,442288,,with
estaba muy,442089,,"apocopic form of ""mucho""; very"
el Gobierno,441437,masculine singular definite article; the,government
la tarea,441425,feminine singular definite article; the,task
y además,440930,letter,"in addition, moreover, furthermore, further, also, additionally"
forma en,440867,shape; form; figure,"in, at, on"
una empresa,440668,"acronym of ""Universidad Nacional de Agricultura""",company
empezaron a,440646,,letter
la condición,440577,feminine singular definite article; the,condition
horas de,440466,,letter: d
con ese,440265,with,letter: s
los principales,440188,"masculine plural of ""el"" (the)",
búsqueda de,440100,search,letter: d
la intervención,439879,feminine singular definite article; the,intervention
la novela,439485,feminine singular definite article; the,novel
y desde,439470,letter,since (from a specified time in the past)
una mayor,439243,"acronym of ""Universidad Nacional de Agricultura""","comparative of ""grande"": bigger"
con ello,439160,with,"it, neuter third-person subject and disjunctive pronoun"
la competencia,439125,feminine singular definite article; the,"competence, expertise"
a estas,438820,letter,"alternative spelling of ""éstas"" (“these ones”)"
respecto al,438527,"respect, regard, connection, relation, relationship","initialism of ""América Latina"""
pasar por,437917,"to pass, to hand, to slip",by
los términos,437671,"masculine plural of ""el"" (the)",
conforme a,437612,in agreement,letter
ese día,437422,letter: s,day (any period of 24 hours)
hizo que,437395,,that
tratamiento de,437382,treatment (the process or manner of treating someone or something),letter: d
por todos,437330,by,
como siempre,437225,"Como (A city and comune in capital in province of Como, Lombardy.)",always
hacia los,437217,"toward, towards","masculine plural of ""el"" (the)"
la cuenta,437211,feminine singular definite article; the,"count, tally"
no sería,436882,"abbreviation of ""noroeste""; northwest",
son muy,436877,tone (pleasant sound),"apocopic form of ""mucho""; very"
del mar,436755,"of the, from the (+ a masculine noun in singular)",sea
la revolución,436712,feminine singular definite article; the,revolution (political/social)
porque en,436547,because,"in, at, on"
el programa,436339,masculine singular definite article; the,"programme, program"
lo general,436223,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that","general, overall"
las ciudades,436207,feminine plural definite article; the,
eso era,435806,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)","era, age"
ha tenido,435758,"initialism of ""ácido hialurónico""",
las células,435654,feminine plural definite article; the,
mientras la,435567,meanwhile,feminine singular definite article; the
que hasta,435462,that,even
resto del,435051,"rest, remainder","of the, from the (+ a masculine noun in singular)"
pero sin,434901,but,without
también lo,434761,"also, too, as well","inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
largo plazo,434659,surname,"period, phase"
el del,434560,masculine singular definite article; the,"of the, from the (+ a masculine noun in singular)"
bien que,434557,well (adverbial form of bueno),that
de tipo,434518,letter: d,"kind, type, sort, manner"
la playa,434488,feminine singular definite article; the,beach
más fácil,434479,more; -er (used to make comparisons),"easy, facile, simple (requiring little effort)"
se te,434102,"abbreviation of ""sudeste""; southeast",letter: t
en ningún,434069,"in, at, on","apocopic form of ""ninguno"" (“not any”)"
no siempre,433984,"abbreviation of ""noroeste""; northwest",always
vio que,433794,,that
un conjunto,433648,an; a,joint
con dos,433535,with,two
empezaba a,433452,,letter
se realiza,433298,"abbreviation of ""sudeste""; southeast",
tanto como,433118,so much; as much; that much,"Como (A city and comune in capital in province of Como, Lombardy.)"
última vez,432930,,"time, instance"
movimiento de,432710,movement (physical motion between points in space),letter: d
de Israel,432618,letter: d,"Israel (A country in Western Asia, in the Middle East, at the eastern shore of the Mediterranean.)"
la aparición,432140,feminine singular definite article; the,appearance (act of appearing)
hacer que,432108,"to do, perform, execute, carry out",that
de comer,432061,letter: d,to eat
montón de,431910,"heap, pile (collection of things laid in a body, or thrown together so as to form an elevation)",letter: d
un estado,431847,an; a,state (any sovereign polity)
lo primero,431803,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that","former (in contrast to the latter), first, first one"
algo en,431727,"something, anything","in, at, on"
no quiere,431664,"abbreviation of ""noroeste""; northwest",
las funciones,431458,feminine plural definite article; the,
es para,431075,,"for, to (expressing a recipient)"
de dónde,431028,letter: d,where?; in what place?
el calor,430897,masculine singular definite article; the,heat
ya me,430812,"(in the present or imperative) now, right now, (in the negative) anymore, no longer","initialism of ""muerte encefálica"" (“brain death”)"
una carta,430799,"acronym of ""Universidad Nacional de Agricultura""",letter (document)
América Latina,430487,"America (A supercontinent in consisting of North America, Central America and South America regarded as a whole.)","female equivalent of ""latino"": a Latina"
una historia,430356,"acronym of ""Universidad Nacional de Agricultura""",history (the aggregate of past events)
poco después,430307,"little, not much","later, afterwards, afterward, post"
a cambio,430182,letter,"change, shift"
que puedan,430062,that,
dirección de,429695,direction,letter: d
la reina,429305,feminine singular definite article; the,surname
un espacio,429182,an; a,space (distance between things)
dicen que,429155,,that
la batalla,428736,feminine singular definite article; the,battle
la demanda,428649,feminine singular definite article; the,demand
los diferentes,428558,"masculine plural of ""el"" (the)",
del suelo,428553,"of the, from the (+ a masculine noun in singular)","dirt, earth, ground, soil"
miró con,428510,surname,with
se considera,428427,"abbreviation of ""sudeste""; southeast",
darse cuenta,428328,,"count, tally"
hacia él,428296,"toward, towards","he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
del río,428262,"of the, from the (+ a masculine noun in singular)",Rio (Rio de Janeiro)
del Consejo,428149,"of the, from the (+ a masculine noun in singular)","advice, counsel, piece of advice"
de don,428026,letter: d,title of respect for a man: sir
otra persona,428024,,person (an individual; usually a human being)
por esta,427715,by,"alternative spelling of ""ésta"" (“this one”)"
ayuda de,427585,"help, aid",letter: d
la felicidad,427307,feminine singular definite article; the,given name
yo lo,427127,first-person singular pronoun in the nominative case; I,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
gracias por,426767,a colonial town in the Lempira department of Honduras,by
un país,426695,an; a,country (the territory of a nation)
los nuevos,426493,"masculine plural of ""el"" (the)",
que estás,426446,that,
no debe,426218,"abbreviation of ""noroeste""; northwest",
día que,426201,day (any period of 24 hours),that
se presenta,426032,"abbreviation of ""sudeste""; southeast",
la opinión,425693,feminine singular definite article; the,opinion
año de,425480,surname,letter: d
unos minutos,425228,"masculine plural of ""un""",
encima del,425116,on top of something,"of the, from the (+ a masculine noun in singular)"
mi corazón,424911,"apocopic form of ""mío"", my",heart (organ of the body)
unos segundos,424848,"masculine plural of ""un""",
cualquiera de,424652,"anyone, whoever, whomever",letter: d
la perspectiva,424322,feminine singular definite article; the,perspective
una familia,424277,"acronym of ""Universidad Nacional de Agricultura""",family (group of people related to each other)
su obra,424270,given name,work (usually literary or artistic)
años que,424122,,that
del estado,423930,"of the, from the (+ a masculine noun in singular)",state (any sovereign polity)
sé si,423911,"smart inflection of ""saber""","A @abbrev of:Sinaloa state, Mexico"
que tenga,423278,that,
poco tiempo,423231,"little, not much",time
a nuestra,423129,letter,
la noticia,423089,feminine singular definite article; the,notice
esta forma,422879,"alternative spelling of ""ésta"" (“this one”)",shape; form; figure
la costa,422695,feminine singular definite article; the,"surname, equivalent to the Spanish Cuesta"
tenido que,422428,,that
los aspectos,422181,"masculine plural of ""el"" (the)",
las reglas,422158,feminine plural definite article; the,
empieza a,422067,,letter
del amor,422036,"of the, from the (+ a masculine noun in singular)",surname
una respuesta,421992,"acronym of ""Universidad Nacional de Agricultura""","reply, response, answer"
tales como,421495,Thales (philosopher),"Como (A city and comune in capital in province of Como, Lombardy.)"
el capitán,421465,masculine singular definite article; the,captain (leader)
hacer el,421263,"to do, perform, execute, carry out",masculine singular definite article; the
la cosa,421125,feminine singular definite article; the,"thing (object, concept)"
dónde está,421061,where?; in what place?,
corazón de,420924,heart (organ of the body),letter: d
en La,420898,"in, at, on",feminine singular definite article; the
ya sea,420862,"(in the present or imperative) now, right now, (in the negative) anymore, no longer",
dejó de,420858,,letter: d
muy importante,420823,"apocopic form of ""mucho""; very","important, that cares, that matters"
acto de,420638,act (something done),letter: d
tan sólo,419997,"so, as","superseded spelling of ""solo"""
el interés,419904,masculine singular definite article; the,interest (a fraction of the amount of what was borrowed)
hombres que,419656,,that
por haber,419507,by,to have; forms the perfect aspect [+masculine singular past participle]
el acceso,419354,masculine singular definite article; the,access
el río,419329,masculine singular definite article; the,Rio (Rio de Janeiro)
medio del,419299,half (of or related to one of two equal divisions of a whole),"of the, from the (+ a masculine noun in singular)"
el sector,419101,masculine singular definite article; the,section
aunque en,419095,"though, although, even though, albeit","in, at, on"
que desde,418843,that,since (from a specified time in the past)
no podría,418395,"abbreviation of ""noroeste""; northwest",
mucho menos,418131,"much, a lot of",less
finales de,417720,,letter: d
esa noche,417649,"alternative spelling of ""ésa""",night (the period between sunset and sunrise)
es uno,417555,,one
aparte de,417472,"separate, apart",letter: d
se dijo,417424,"abbreviation of ""sudeste""; southeast",
del mercado,417265,"of the, from the (+ a masculine noun in singular)",surname
madre y,417133,mother,letter
la vía,416959,feminine singular definite article; the,"way, means"
un hijo,416887,an; a,son
a estos,416783,letter,"alternative spelling of ""éstos"" (“these ones”)"
hace un,416459,"ago (Note: unlike in English, hace precedes the number.)",an; a
me has,416349,"initialism of ""muerte encefálica"" (“brain death”)",
existe una,416114,,"acronym of ""Universidad Nacional de Agricultura"""
salió de,416016,,letter: d
ni una,415979,"Used when negating two or more elements, and not, not A or B, not A nor B, neither A nor B","acronym of ""Universidad Nacional de Agricultura"""
muchas cosas,415789,,
al ser,415765,"initialism of ""América Latina""",to be (essentially or identified as)
diez años,415704,surname,
su caso,414409,given name,case (situation or fact)
sin saber,414312,without,"to know, to understand (a fact)"
hubiera sido,414180,,
hasta las,414178,even,feminine plural definite article; the
un estudio,413880,an; a,study
llevado a,413650,,letter
depende de,413552,,letter: d
todo ello,413509,all; every,"it, neuter third-person subject and disjunctive pronoun"
un número,413485,an; a,number (counting)
por ti,413382,by,"inflection of ""tú"""
el general,413058,masculine singular definite article; the,"general, overall"
como él,412979,"Como (A city and comune in capital in province of Como, Lombardy.)","he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
desde un,412875,since (from a specified time in the past),an; a
rostro de,412767,face (the front part of the head),letter: d
desde entonces,412748,since (from a specified time in the past),"then, next, thereupon, at that time, at that point"
este último,412727,this,final; last
bien y,412292,well (adverbial form of bueno),letter
eran los,411838,,"masculine plural of ""el"" (the)"
verdad que,411677,truth,that
estaban en,411556,,"in, at, on"
una niña,411451,"acronym of ""Universidad Nacional de Agricultura""","girl, female equivalent of ""niño"""
levantó la,411036,,feminine singular definite article; the
la velocidad,410570,feminine singular definite article; the,speed
por más,410393,by,more; -er (used to make comparisons)
el juego,410365,masculine singular definite article; the,play
habla de,410313,speech (faculty of speech),letter: d
contra de,410251,"against, versus",letter: d
agua y,410210,water,letter
años en,410074,,"in, at, on"
gesto de,410069,gesture,letter: d
este punto,410014,this,"point (specific spot, location, or place)"
los dioses,409996,"masculine plural of ""el"" (the)",
que todavía,409845,that,"still, yet"
mujer de,409823,woman,letter: d
un ser,409640,an; a,to be (essentially or identified as)
las clases,409449,feminine plural definite article; the,"plural of ""clase"""
de semana,409277,letter: d,week (7 days)
que estos,409240,that,"alternative spelling of ""éstos"" (“these ones”)"
la enseñanza,409151,feminine singular definite article; the,teaching
cumplimiento de,408737,compliance,letter: d
o si,408718,letter,"A @abbrev of:Sinaloa state, Mexico"
llegaron a,408526,,letter
se iba,408448,"abbreviation of ""sudeste""; southeast",
lo hacía,408420,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",
período de,408316,period (interval of time),letter: d
de hombres,408109,letter: d,
la caja,408105,feminine singular definite article; the,"box, case"
para cada,408064,"for, to (expressing a recipient)",each; every
los movimientos,407861,"masculine plural of ""el"" (the)",
voluntad de,407732,"will, wish, want, desire",letter: d
de salir,407569,letter: d,"to go out, to leave, to depart, to head out"
al contrario,407483,"initialism of ""América Latina""","contrary, opposite"
se pone,407102,"abbreviation of ""sudeste""; southeast",
de recursos,406905,letter: d,
pero por,406871,but,by
de ir,406852,letter: d,to go (away from speaker and listener)
fecha de,406780,date (that which specifies the time when something was made),letter: d
debía de,406719,,letter: d
la llamada,406677,feminine singular definite article; the,call
a otras,406543,letter,
el bien,406060,masculine singular definite article; the,well (adverbial form of bueno)
de Europa,406018,letter: d,"Europe (A continent located west of Asia (separated by the Urals), north of Africa and east of the Atlantic Ocean.)"
unos días,405860,"masculine plural of ""un""",
con gran,405814,with,"apocopic form of ""grande""; great, grand"
sin la,405629,without,feminine singular definite article; the
que ir,405548,that,to go (away from speaker and listener)
la solución,405546,feminine singular definite article; the,solution
mi cuerpo,405203,"apocopic form of ""mío"", my",body (the physical structure of a human or animal)
las aguas,405068,feminine plural definite article; the,"abbreviation of ""Aguascalientes"""
el servicio,404596,masculine singular definite article; the,service
primero que,404500,"former (in contrast to the latter), first, first one",that
acción de,404276,"action, act, deed (something done)",letter: d
unidad de,404153,"unit (object, military, or measure)",letter: d
tasa de,404078,rate,letter: d
mitad del,403976,half,"of the, from the (+ a masculine noun in singular)"
para sus,403776,"for, to (expressing a recipient)","plural of ""su""; one's, his, her, its, their (with plural possessee)"
el hijo,403725,masculine singular definite article; the,son
las diferencias,403719,feminine plural definite article; the,
ido a,403430,away with the fairies; absent-minded,letter
and the,403358,,
la ausencia,403248,feminine singular definite article; the,absence
un mes,403214,an; a,month
no hace,403120,"abbreviation of ""noroeste""; northwest","ago (Note: unlike in English, hace precedes the number.)"
de Estados,402591,letter: d,
de dolor,402587,letter: d,"pain, ache, aching soreness, tenderness (physical)"
solo en,402443,sole; one; only; single (unique),"in, at, on"
carta de,402366,letter (document),letter: d
todo tipo,402336,all; every,"kind, type, sort, manner"
personas con,402250,,with
el médico,402178,masculine singular definite article; the,doctor
a ir,402112,letter,to go (away from speaker and listener)
todos ellos,402109,,"plural of ""él"" (“they, them”)"
hacer lo,402076,"to do, perform, execute, carry out","inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
obligado a,401724,"obliged, obligated",letter
la lluvia,401665,feminine singular definite article; the,rain
de donde,401523,letter: d,"where, in what place"
el origen,401454,masculine singular definite article; the,origin
de cosas,401191,letter: d,
la escalera,400982,feminine singular definite article; the,stairs
el hombro,400981,masculine singular definite article; the,shoulder
las imágenes,400813,feminine plural definite article; the,
dos o,400474,two,letter
de América,400333,letter: d,"America (A supercontinent in consisting of North America, Central America and South America regarded as a whole.)"
mis padres,399873,,"plural of ""padre"" (parents)"
las políticas,399683,feminine plural definite article; the,
lo sabía,399312,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",
un largo,399288,an; a,surname
la tensión,399111,feminine singular definite article; the,"tension, tenseness"
de productos,399050,letter: d,
estudios de,398816,,letter: d
el procedimiento,398758,masculine singular definite article; the,procedure
de dinero,398542,letter: d,money
se sabe,398468,"abbreviation of ""sudeste""; southeast",
si hubiera,398272,"A @abbrev of:Sinaloa state, Mexico",
se preguntó,398041,"abbreviation of ""sudeste""; southeast",
el acto,397769,masculine singular definite article; the,act (something done)
se haya,397741,"abbreviation of ""sudeste""; southeast","beech, beech tree"
de entrada,397304,letter: d,entrance
para llegar,396901,"for, to (expressing a recipient)","to arrive, get (to)"
una visión,396521,"acronym of ""Universidad Nacional de Agricultura""",vision (something seen; an object perceived visually)
los distintos,396348,"masculine plural of ""el"" (the)",
con todas,396252,with,
contar con,396136,to count; to tally,with
que tienes,396110,that,
el profesor,396013,masculine singular definite article; the,professor (a faculty member)
importante que,395958,"important, that cares, that matters",that
sido una,395487,,"acronym of ""Universidad Nacional de Agricultura"""
los mejores,395466,"masculine plural of ""el"" (the)",
había quedado,395442,"smart inflection of ""haber""",
algún día,395315,"apocopic form of ""alguno""; some, any",day (any period of 24 hours)
tono de,395150,tone,letter: d
las escaleras,395077,feminine plural definite article; the,
los factores,395046,"masculine plural of ""el"" (the)",
posición de,394682,position,letter: d
cualquier caso,394679,"apocopic form of ""cualquiera""; any; whatever; whichever",case (situation or fact)
la evaluación,394560,feminine singular definite article; the,evaluation
de bienes,394486,letter: d,"goods (that which is produced, traded, bought or sold)"
evitar que,394041,"to avoid, to bypass, to evade, to circumvent, to dodge, to shun, to eschew (to steer clear of)",that
para conseguir,394018,"for, to (expressing a recipient)","to achieve, succeed in, reach, accomplish, attain"
historia del,393838,history (the aggregate of past events),"of the, from the (+ a masculine noun in singular)"
el cuarto,393796,masculine singular definite article; the,fourth
el plan,393796,masculine singular definite article; the,plan
la sombra,393724,feminine singular definite article; the,shadow (a dark image projected onto a surface where light (or other radiation) is blocked by the shade of an object)
el estómago,393537,masculine singular definite article; the,stomach (An organ in animals that stores food in the process of digestion.)
reino de,393330,kingdom,letter: d
que permite,393329,that,
sino en,393231,"destiny, fate, lot","in, at, on"
todo se,393207,all; every,"abbreviation of ""sudeste""; southeast"
otras cosas,393112,,
Ahora bien,392889,now (at the present time),well (adverbial form of bueno)
ya está,392873,"(in the present or imperative) now, right now, (in the negative) anymore, no longer",
el éxito,392847,masculine singular definite article; the,success
entonces se,392805,"then, next, thereupon, at that time, at that point","abbreviation of ""sudeste""; southeast"
no están,392637,"abbreviation of ""noroeste""; northwest",
hay en,392596,"alternative form of ""ahí""","in, at, on"
los individuos,392284,"masculine plural of ""el"" (the)",
a finales,392205,letter,
tienen un,392124,,an; a
a conocer,392107,letter,"to know (a person or a place), to be familiar with, to be acquainted with"
que fueron,392002,that,
de cinco,391885,letter: d,five
sea el,391860,,masculine singular definite article; the
unos cuantos,391800,"masculine plural of ""un""","masculine plural of ""cuanto"""
incluso en,391583,"enclosed, included","in, at, on"
mí y,391445,me; (declined form of yo used as the object of a preposition),letter
a tiempo,391318,letter,time
por delante,391226,by,"in front of, before (spatially)"
las pruebas,391185,feminine plural definite article; the,
que existe,391128,that,
ha ido,390815,"initialism of ""ácido hialurónico""",away with the fairies; absent-minded
un tono,390647,an; a,tone
no haber,390408,"abbreviation of ""noroeste""; northwest",to have; forms the perfect aspect [+masculine singular past participle]
sus compañeros,390225,"plural of ""su""; one's, his, her, its, their (with plural possessee)",
que esté,390007,that,
cualquier otro,389880,"apocopic form of ""cualquiera""; any; whatever; whichever","other, another"
posibilidades de,389874,,letter: d
que parece,389763,that,
los puntos,389680,"masculine plural of ""el"" (the)",
sociales y,389563,,letter
del pasado,389351,"of the, from the (+ a masculine noun in singular)",past
señal de,389237,sign,letter: d
el mensaje,389228,masculine singular definite article; the,message
en gran,389129,"in, at, on","apocopic form of ""grande""; great, grand"
de muerte,388749,letter: d,death (the cessation of life)
respuesta a,388537,"reply, response, answer",letter
la cárcel,388521,feminine singular definite article; the,prison
treinta y,388473,thirty,letter
un montón,387623,an; a,"heap, pile (collection of things laid in a body, or thrown together so as to form an elevation)"
con todos,387498,with,
o del,387346,letter,"of the, from the (+ a masculine noun in singular)"
de cuatro,387278,letter: d,four
la Biblia,387063,feminine singular definite article; the,the Bible (the Christian holy book; the Old and New Testaments)
deben ser,387056,,to be (essentially or identified as)
la identidad,387027,feminine singular definite article; the,identity
responsable de,387009,"responsible, answerable",letter: d
su muerte,386810,given name,death (the cessation of life)
más tiempo,386747,more; -er (used to make comparisons),time
brazos y,386495,,letter
intento de,386448,attempt,letter: d
se encogió,386364,"abbreviation of ""sudeste""; southeast",
la obligación,386356,feminine singular definite article; the,obligation
pero las,386327,but,feminine plural definite article; the
que tener,386277,that,to have; to possess
son la,386193,tone (pleasant sound),feminine singular definite article; the
aquella noche,386186,"feminine singular of ""aquel""",night (the period between sunset and sunrise)
no habría,386128,"abbreviation of ""noroeste""; northwest",
se inclinó,386100,"abbreviation of ""sudeste""; southeast",
paso de,385989,"acronym of ""(elecciones) primarias, abiertas, simultáneas y obligatorias"" (“primary, open, simultaneous, and mandatory (elections)”)",letter: d
del sol,385718,"of the, from the (+ a masculine noun in singular)",the Sun
que hacen,385635,that,
de riesgo,385418,letter: d,risk; the possibility of harm or an unfavorable outcome from random chance
me di,385333,"initialism of ""muerte encefálica"" (“brain death”)","smart inflection of ""dar"""
un modelo,385324,an; a,model (a successful example to be copied)
dos días,385252,two,
amor de,385075,surname,letter: d
el mal,384970,masculine singular definite article; the,"abbreviation of ""Málaga"""
cerca del,384907,"close, near, around, about, nearly, nigh (referring to quantity or time-related)","of the, from the (+ a masculine noun in singular)"
contenido de,384686,"content (of a text, artwork or media production)",letter: d
y tenía,384649,letter,
a quién,384541,letter,"who?, whom?; (with “de”) whose?"
a seguir,384438,letter,to follow
el crecimiento,384342,masculine singular definite article; the,growth
de hoy,384330,letter: d,"today, tonight (on the current day)"
amor y,384306,surname,letter
comenzaron a,384290,,letter
con otras,384275,with,
muy poco,384208,"apocopic form of ""mucho""; very","little, not much"
este mundo,384157,this,"world, earth (human collective existence)"
de calidad,383853,letter: d,quality (level of excellence)
y siempre,383831,letter,always
la orden,383610,feminine singular definite article; the,order (command)
